ano,mes,sigla_uf,id_municipio,quantidade_atendimentos,valor_total_aprovado
2021,4,SP,3533502,38071,99631.18999999987
2021,4,SP,3507704,2390,0.0
2021,4,SP,3544251,22927,148019.15999999995
2021,4,SP,3543808,8017,19523.039999999994
2021,4,SP,3513306,4932,408.98
2021,4,SP,3509908,3921,4316.75
2021,4,SP,3514304,5793,0.0
2021,4,SP,3502002,4651,4412.98
2022,1,SP,3502804,701914,3312139.9299999885
2022,1,SP,3545803,261216,1253572.1599999976
2022,1,SP,3510500,272308,2606889.36000002
2022,1,SP,3502754,65445,229008.64999999994
2022,1,SP,3529708,21795,84208.60000000062
2022,1,SP,3526605,1022,6924.679999999998
2022,1,SP,3534757,17793,36654.31
2022,1,SP,3503604,9235,41051.07000000001
2022,1,SP,3515657,468,23400.0
2023,3,SP,3508801,38386,123360.20000000001
2023,3,SP,3501707,68231,554298.709999997
2023,3,SP,3546009,11156,73772.58
2023,3,SP,3524204,25882,54630.329999999994
2023,3,SP,3510906,74,740.0
2023,3,SP,3540309,100,0.0
2023,7,SP,3526001,29827,83310.6900000001
2023,7,SP,3526704,215697,1231633.6300000024
2023,7,SP,3555505,10106,11151.409999999998
2023,7,SP,3529906,26342,77671.20000000045
2023,7,SP,3500600,15090,63403.81000000004
2023,7,SP,3541901,16363,56002.68
2023,7,SP,3503703,17537,41637.810000000005
2023,7,SP,3528304,1389,9429.76
2023,7,SP,3526308,3019,9904.630000000001
2023,10,SP,3521408,14961,6340.339999999999
2023,10,SP,3557105,1357763,3070318.8200000073
2023,10,SP,3508207,8757,8392.56
2023,10,SP,3520707,10764,46640.78
2021,3,SP,3509502,4114061,16962339.93000078
2021,3,SP,3506359,145397,596080.3300000001
2021,3,SP,3521705,21946,68725.26
2021,3,SP,3516903,2782,16475.18
2021,3,SP,3546306,23212,84400.80000000002
2021,3,SP,3552007,3376,19585.46
2021,3,SP,3511201,339,4643.070000000001
2021,3,SP,3532405,8038,0.0
2023,12,SP,3509809,15604,14395.659999999996
2023,12,SP,3539202,23687,112076.81000000001
2023,12,SP,3526209,20794,24799.49000000001
2023,12,SP,3525508,11243,32339.690000000002
2023,12,SP,3531704,1628,0.0
2023,12,SP,3512902,2774,12329.83
2023,12,SP,3511300,1708,5948.45
2021,9,SP,3536703,58775,201580.64999999997
2021,9,SP,3553005,41771,100135.95999999996
2021,9,SP,3500105,70539,677379.6199999986
2021,9,SP,3516903,9286,36600.79
2021,9,SP,3524501,8015,108496.24
2021,9,SP,3555703,925,1200.0
2021,9,SP,3556602,9392,15876.48
2021,9,SP,3518008,58,0.0
2021,8,SP,3547908,6781,24064.950000000004
2021,8,SP,3550704,119027,568510.7499999998
2021,8,SP,3504602,37258,131271.53000000006
2021,8,SP,3535408,12953,32924.64000000002
2021,8,SP,3540853,2295,78.95
2021,8,SP,3536570,355,7195.81
2021,8,SP,3518859,10111,43821.13
2021,8,SP,3535903,103,462.2700000000001
2021,8,SP,3538600,15814,71168.20999999999
2024,2,SP,3526704,200484,1208457.0399999993
2024,2,SP,3554003,239450,1176225.660000008
2024,2,SP,3524303,147966,853218.9
2024,2,SP,3556107,22345,84283.50999999998
2023,5,SP,3523909,285459,2509855.900000015
2023,5,SP,3528403,60023,205496.57000000015
2023,5,SP,3514809,12794,64187.72000000001
2023,5,SP,3518107,9586,187.99999999999994
2023,5,SP,3541208,5806,33155.56
2023,1,SP,3530508,120816,401649.3299999997
2023,1,SP,3520426,37298,110785.85999999999
2023,1,SP,3523503,9600,72792.74000000006
2023,1,SP,3510708,9063,226479.18999999977
2023,1,SP,3532405,15101,66544.11
2023,1,SP,3526506,12940,6071.73
2023,1,SP,3505351,473,671.88
2023,1,SP,3527801,1477,5268.909999999999
2021,4,SP,3529104,102,0.0
2021,1,SP,3507704,2516,0.0
2021,1,SP,3519071,205260,1217921.700000001
2021,1,SP,3530300,32643,148936.05000000005
2021,1,SP,3509403,29345,131276.40000000005
2021,1,SP,3555901,3053,7.02
2021,1,SP,3525706,36291,86220.17000000006
2021,1,SP,3524501,8098,107970.08
2023,6,SP,3531308,151822,376821.7200000001
2023,6,SP,3520442,34913,284422.12
2023,6,SP,3536703,70951,264224.14000000013
2023,6,SP,3557204,20074,104987.31000000001
2023,6,SP,3526100,27048,92760.46
2023,6,SP,3547650,1569,8877.98
2021,12,SP,3545001,10836,69664.40000000001
2021,12,SP,3521200,1063,3740.6499999999996
2021,12,SP,3522000,8602,5744.5
2021,12,SP,3532207,4473,17260.75
2021,12,SP,3529500,475,3009.3799999999997
2021,12,SP,3520707,4349,26661.82
2022,11,SP,3523404,151359,902590.2799999958
2022,11,SP,3529005,1152144,5474070.949999977
2022,11,SP,3554805,40152,181349.7
2022,11,SP,3500204,9754,15875.489999999998
2022,11,SP,3523800,9018,1945.0800000000002
2022,11,SP,3549201,811,5404.0
2021,10,SP,3522505,271444,1648498.2799999993
2021,10,SP,3553955,36901,62358.81999999999
2021,10,SP,3546702,19374,44175.46
2021,10,SP,3517000,17414,21991.870000000006
2021,10,SP,3526803,132227,476115.90000000014
2021,10,SP,3533403,38180,192317.56
2021,10,SP,3540002,9463,55940.96000000001
2021,10,SP,3525508,15961,43405.57
2021,10,SP,3544301,7254,26256.250000000004
2021,10,SP,3509452,1290,8335.310000000001
2021,10,SP,3528601,7628,36630.99
2021,10,SP,3503158,1470,11621.42
2022,6,SP,3546702,30316,58174.81
2022,6,SP,3553302,26858,58445.319999999796
2022,6,SP,3518305,50066,247548.55000000005
2022,6,SP,3555000,116133,1355165.1300000022
2022,6,SP,3511003,36834,95661.50000000007
2022,6,SP,3521002,22911,116086.13000000002
2023,11,SP,3534906,18339,42429.43999999999
2023,11,SP,3557105,1363430,3108145.2500000102
2023,11,SP,3525102,43000,0.0
2023,11,SP,3551702,34974,886428.8800000002
2023,11,SP,3525508,12539,32494.790000000005
2023,11,SP,3517000,29830,40826.820000000014
2023,11,SP,3556008,13718,32984.54
2023,11,SP,3556958,304,938.95
2023,11,SP,3532827,22635,9047.55
2021,12,SP,3533205,30,0.0
2021,8,SP,3503356,929,350.0
2021,8,SP,3541109,483,0.0
2023,8,SP,3554102,1210061,8491512.279999988
2023,8,SP,3513108,34095,85707.87000000001
2023,8,SP,3521408,19447,13201.249999999998
2023,8,SP,3557105,1205213,3051007.7700000084
2023,8,SP,3549805,2996153,17510232.569999967
2022,8,SP,3540705,144810,242659.6899999999
2022,8,SP,3539301,93235,499998.2399999991
2022,8,SP,3536604,21071,31523.869999999988
2022,8,SP,3555505,13562,6156.42
2022,5,SP,3512902,2635,11985.330000000002
2022,5,SP,3515806,3002,3096.009999999999
2022,5,SP,3535705,15628,33466.63
2022,5,SP,3539608,397,3288.4300000000003
2022,5,SP,3524501,7132,104276.33999999998
2022,3,SP,3538907,17809,86823.94000000002
2022,3,SP,3531506,40649,156265.28
2022,3,SP,3528601,8266,40462.82
2023,2,SP,3551702,319825,1511294.4800000044
2023,2,SP,3550902,31868,105319.68000000005
2023,2,SP,3500907,5736,3263.419999999998
2023,2,SP,3525706,52540,122507.36000000002
2023,2,SP,3556909,660,5007.77
2023,2,SP,3504305,3147,10641.72
2022,7,SP,3513009,312289,1426860.4499999979
2022,7,SP,3517802,15210,22370.129999999994
2022,7,SP,3509601,145680,1136137.9300000009
2022,7,SP,3546405,84603,361738.4700000003
2022,7,SP,3521309,7050,28234.72
2022,7,SP,3511409,14941,88862.06000000001
2022,7,SP,3521002,33697,147305.04
2022,2,SP,3514502,34455,127793.38999999998
2022,2,SP,3523909,202869,2027967.21999999
2022,2,SP,3531407,11254,64461.83000000001
2022,2,SP,3549706,73011,563215.9500000002
2022,2,SP,3534203,4410,18313.139999999996
2022,2,SP,3556008,14387,41004.92999999999
2022,2,SP,3556909,311,2664.9999999999995
2023,4,SP,3507506,1415834,5423762.119999911
2023,4,SP,3553955,53990,109816.87999999999
2023,4,SP,3557204,18733,113582.74999999997
2023,4,SP,3523107,442864,1821028.5800000047
2023,4,SP,3542008,26008,34976.619999999995
2023,4,SP,3533601,10948,9961.43999999997
2023,4,SP,3537701,12401,6766.590000000008
2023,4,SP,3529708,17013,101248.99999999865
2022,9,SP,3507001,96912,399923.09
2022,9,SP,3545407,15009,82987.88999999994
2022,9,SP,3540200,29308,157315.50000000003
2022,9,SP,3519204,12372,3348.189999999999
2022,9,SP,3550704,266613,579581.52
2022,9,SP,3522158,268,853.96
2022,9,SP,3533254,5520,4723.58
2022,9,SP,3506409,15633,37642.04000000004
2022,9,SP,3556107,41840,104172.45999999999
2022,9,SP,3515608,2759,17196.66000000003
2021,5,SP,3537800,28195,77378.48999999999
2021,5,SP,3553609,4690,34070.909999999996
2021,5,SP,3514502,30261,98728.08000000005
2021,5,SP,3519402,6378,26535.93
2021,5,SP,3520905,16560,67462.90999999989
2021,5,SP,3533601,5673,3190.74
2021,5,SP,3519204,10395,1222.33
2021,5,SP,3553005,35174,66190.18999999992
2021,5,SP,3532900,6606,23543.670000000013
2021,5,SP,3539103,7483,9916.080000000009
2022,10,SP,3546405,80028,368523.8199999998
2022,10,SP,3554102,1031128,6783395.719999966
2022,10,SP,3553955,42608,68986.57999999999
2022,10,SP,3500709,70449,180865.6600000001
2022,10,SP,3518305,51272,253736.7
2022,10,SP,3538501,8951,51103.14999999997
2022,10,SP,3501400,1750,5133.3099999999995
2022,10,SP,3532827,18997,7483.76
2023,9,SP,3537800,14368,69886.56999999999
2023,9,SP,3527405,36567,90851.51999999996
2023,9,SP,3538907,15405,85283.86000000002
2023,9,SP,3557303,19300,52112.770000000004
2023,9,SP,3540408,3340,16213.2
2023,9,SP,3504800,1513,3946.7999999999997
2023,11,SP,3543501,28,0.0
2022,10,SP,3506201,1923,0.0
2022,4,SP,3553005,40803,106334.15999999993
2022,4,SP,3503802,39130,52778.73000000001
2022,4,SP,3516903,7583,35521.990000000005
2022,4,SP,3519600,76664,182205.51
2022,4,SP,3508108,44445,391395.6400000005
2022,4,SP,3517703,20617,64540.200000000026
2022,4,SP,3514809,12697,71721.79000000001
2022,4,SP,3545704,5519,11263.82
2022,12,SP,3554003,186499,784415.489999994
2022,12,SP,3554706,4507,24969.999999999985
2022,12,SP,3511706,21081,61422.979999999865
2022,12,SP,3532801,6306,24158.74
2022,12,SP,3508207,4696,7471.150000000003
2022,12,SP,3507159,178,451.04999999999995
2024,7,SP,3500303,72893,196687.49000000005
2024,7,SP,3526407,35273,112547.26000000001
2024,7,SP,3522307,255265,2553650.7300000004
2024,7,SP,3532702,13351,13834.910000000002
2024,7,SP,3534203,9696,48284.14000000001
2024,6,SP,3525003,162719,703798.28
2024,6,SP,3527504,7972,11733.550000000001
2024,10,SP,3511508,44718,220114.37000000005
2024,10,SP,3524808,113037,2663225.1999999927
2024,10,SP,3544202,16417,98874.32999999996
2024,10,SP,3526001,24730,56299.66000000001
2024,12,SP,3510609,320903,2459821.3999999966
2024,12,SP,3529005,1166821,7776100.300000019
2024,12,SP,3538907,12795,86901.56000000004
2024,12,SP,3539103,21830,64992.25000000001
2024,12,SP,3548302,994,4808.34
2024,12,SP,3531001,393,1624.1000000000001
2024,12,SP,3506706,12157,47074.06999999999
2024,9,SP,3506508,225891,617727.2200000001
2024,9,SP,3544400,6054,0.0
2024,9,SP,3506805,21897,53760.94999999999
2024,9,SP,3530706,163954,1702285.44
2024,9,SP,3504206,29428,262624.92000000004
2024,9,SP,3532603,12101,65709.83999999998
2024,9,SP,3548401,14703,20647.439999999995
2024,9,SP,3506409,17918,45866.780000000006
2024,9,SP,3542305,464,2812.319999999999
2024,8,SP,3507753,4688,3724.69
2024,8,SP,3534609,29653,169418.63999999998
2024,8,SP,3516002,11810,42725.439999999995
2024,8,SP,3507456,5177,7894.389999999999
2024,8,SP,3501103,5555,32386.509999999995
2024,5,SP,3556503,179876,530448.11
2024,5,SP,3541307,58920,355219.99
2024,5,SP,3519600,85431,345066.02999999997
2024,5,SP,3500600,15835,71203.14000000001
2024,5,SP,3534104,9170,10072.35
2024,5,SP,3532207,9722,30226.73
2024,5,SP,3501202,3198,19915.18999999999
2024,11,SP,3550407,113787,532741.7200000003
2024,11,SP,3515608,4901,23077.679999999993
2024,11,SP,3540259,80,1955.8000000000004
2024,11,SP,3544400,5523,4694.97
2024,11,SP,3533809,2502,14954.200000000003
2024,11,SP,3544905,7099,47200.83000000001
2024,11,SP,3506706,12184,48047.040000000015
2024,4,SP,3554102,1595962,9261490.770000001
2024,4,SP,3517802,18852,31535.149999999987
2024,4,SP,3534609,31211,157316.78000000006
2024,4,SP,3547007,6732,0.0
2024,4,SP,3507100,40151,157264.31
2024,4,SP,3524501,14620,157935.99
2024,4,SP,3521606,4127,3535.55
2021,11,SP,3508603,23508,91571.17000000001
2021,11,SP,3521903,37340,36541.17999999998
2021,11,SP,3543204,6539,4077.8300000000004
2021,11,SP,3503208,974290,3560109.1299998243
2021,11,SP,3531407,13481,76422.57000000004
2021,11,SP,3534757,16415,39537.649999999994
2021,11,SP,3523800,10189,1137.8900000000003
2021,11,SP,3504909,6710,44330.69
2021,2,SP,3546603,65274,348302.0699999998
2021,2,SP,3517208,10057,4556.469999999999
2021,2,SP,3524006,81592,339805.0300000002
2021,2,SP,3522901,18210,44053.77
2021,2,SP,3509254,25983,87714.81000000003
2021,2,SP,3508702,18542,51379.210000000014
2021,2,SP,3511300,8781,7830.509999999999
2021,2,SP,3528304,1052,4304.17
2021,2,SP,3528106,4412,34540.8
2021,2,SP,3536000,2046,14040.910000000002
2021,7,SP,3515509,97224,1115714.7200000007
2021,7,SP,3544806,7896,10790.620000000014
2021,7,SP,3502507,41284,221785.5599999999
2021,7,SP,3545407,5864,43841.12000000002
2021,7,SP,3515400,5164,43358.54
2021,7,SP,3553906,313,8077.299999999999
2021,7,SP,3536406,2937,16077.050000000003
2024,7,SP,3540853,891,0.0
2024,1,SP,3542305,3648,20137.8
2024,1,SP,3501202,3503,23349.210000000003
2024,1,SP,3555703,547,1575.0
2021,6,SP,3541307,31749,97819.98
2021,6,SP,3542206,31422,262885.03999999986
2021,6,SP,3519204,9780,1165.1
2021,6,SP,3519402,8562,36926.02999999999
2021,6,SP,3538105,7532,19248.249999999993
2021,6,SP,3515202,7956,44149.93000000001
2021,6,SP,3551900,4812,17759.47
2021,6,SP,3519105,4316,19983.919999999995
2021,6,SP,3526308,1425,6390.67
2021,4,SP,3520400,99337,396846.6800000001
2021,4,SP,3527009,33115,243301.73999999973
2021,4,SP,3550407,57091,254882.84999999986
2021,4,SP,3531605,10302,921.5899999999998
2021,4,SP,3526605,705,6430.83
2021,4,SP,3504800,1383,447.29999999999995
2021,4,SP,3528700,3992,176.35
2022,1,SP,3528502,116250,607796.9600000002
2022,1,SP,3550803,12177,32595.559999999998
2022,1,SP,3550605,53109,314492.77999999997
2022,1,SP,3519600,88401,189143.32
2023,3,SP,3500600,18910,83169.84000000008
2023,3,SP,3525102,77386,62071.96000000014
2023,3,SP,3520400,140295,772051.7
2023,3,SP,3546801,78811,462065.2900000001
2023,3,SP,3515400,6314,58096.14
2023,3,SP,3526209,25878,26068.770000000004
2023,3,SP,3553609,7206,47518.12999999999
2023,3,SP,3553500,12444,44776.10999999999
2023,3,SP,3507100,11338,51721.869999999995
2023,3,SP,3546256,3246,11358.59
2023,7,SP,3528858,9184,8084.759999999998
2023,7,SP,3555406,152820,829584.560000001
2023,7,SP,3523602,27014,55835.45000000032
2023,7,SP,3511102,332309,2890848.2199999797
2023,7,SP,3542305,4562,24738.62
2023,7,SP,3520509,391423,2805848.0000000186
2023,7,SP,3519709,183871,626839.5800000001
2023,10,SP,3541000,551280,4673818.1799999755
2023,10,SP,3518859,14026,84235.54999999999
2023,10,SP,3542305,3953,21714.420000000002
2023,10,SP,3526209,20569,35991.2
2023,10,SP,3506805,20001,52660.049999999996
2023,10,SP,3546009,11058,71503.69
2023,10,SP,3532207,9409,19059.08
2021,3,SP,3549102,1154577,2227920.1899999985
2021,3,SP,3537156,9710,21021.859999999997
2021,3,SP,3543402,2357568,12388557.750000162
2021,3,SP,3513801,302328,2228264.510000009
2021,3,SP,3500600,4301,13849.44
2021,3,SP,3530300,36173,151595.81000000008
2021,3,SP,3513207,4893,12850.19000000001
2021,3,SP,3509700,54040,186536.1499999999
2021,3,SP,3550100,43927,127496.48
2021,3,SP,3542701,4190,7794.969999999999
2021,3,SP,3541059,4142,15062.990000000002
2021,3,SP,3509957,1674,10881.760000000002
2021,3,SP,3540853,5179,6782.000000000005
2023,12,SP,3526704,168204,1135372.7600000035
2023,12,SP,3524006,94526,442215.47999999614
2023,12,SP,3516903,5656,32186.850000000006
2023,12,SP,3500600,11032,45940.05999999998
2023,12,SP,3557154,9775,24033.579999999998
2023,12,SP,3527009,38703,256485.9199999999
2023,12,SP,3548203,5440,24023.320000000003
2021,9,SP,3518701,383881,2768909.3299999908
2021,9,SP,3502507,45302,244379.18999999994
2021,9,SP,3534302,28708,103432.5
2021,9,SP,3540408,1395,7108.48
2021,9,SP,3533007,14582,58689.13999999999
2021,9,SP,3500808,11412,1360.8600000000001
2021,9,SP,3504800,1589,1196.9999999999998
2021,9,SP,3522802,520,1587.6000000000001
2021,8,SP,3527702,8217,553.93
2021,8,SP,3539004,10922,30588.50000000002
2021,8,SP,3528403,22274,132784.17999999996
2021,8,SP,3514601,2188,15752.440000000002
2021,8,SP,3501152,10413,53210.45
2021,8,SP,3527256,11399,1546.0400000000002
2021,8,SP,3517604,16840,34060.44
2021,8,SP,3532207,4808,18965.63
2021,8,SP,3507159,149,491.40000000000003
2024,2,SP,3530508,124995,543642.34
2024,2,SP,3527405,29638,67948.65999999999
2024,2,SP,3525003,135964,675878.0799999997
2024,2,SP,3537305,101845,488475.20000000007
2024,2,SP,3554508,23810,158477.17
2024,2,SP,3516606,13597,33558.88999999999
2024,2,SP,3530102,42208,77967.66999999998
2024,2,SP,3504800,421,4479.92
2024,2,SP,3547650,2505,12907.600000000002
2024,2,SP,3534005,9654,436.84000000000003
2024,2,SP,3551306,2210,11108.02
2023,5,SP,3548609,6702,39108.920000000006
2023,5,SP,3518701,484231,3245072.2399999644
2023,5,SP,3557303,24004,83401.39
2023,5,SP,3503901,135765,451955.29999999236
2023,5,SP,3521507,34942,45817.569999999934
2023,5,SP,3514700,1911,4901.43
2023,1,SP,3521507,24611,13192.690000000002
2023,1,SP,3519303,39060,155454.09
2023,1,SP,3511508,76628,216384.51999999996
2023,1,SP,3508306,9307,3242.5600000000004
2023,1,SP,3534500,8670,3799.19
2023,1,SP,3501905,83602,1106297.5499999903
2023,1,SP,3549904,2582971,15292758.299999064
2023,1,SP,3540408,2967,10894.27
2023,1,SP,3521606,11357,383.39000000000004
2023,1,SP,3557303,19187,55250.850000000006
2023,1,SP,3514957,4028,2614.8199999999997
2023,1,SP,3500501,5060,36477.86
2023,1,SP,3503950,225,2727.82
2021,1,SP,3555000,85136,1032720.379999998
2021,1,SP,3549953,8426,56709.299999999996
2021,1,SP,3545704,2689,6103.79
2021,1,SP,3517802,14878,16446.16
2021,1,SP,3526308,1604,9656.650000000001
2023,6,SP,3549102,1410608,2841420.8700000076
2023,6,SP,3539004,13917,42214.10000000001
2023,6,SP,3503000,8642,44990.37000000007
2023,6,SP,3528304,1559,9140.04
2023,6,SP,3548203,5293,21177.61
2021,12,SP,3549805,2425275,11931742.120000096
2021,12,SP,3509403,42073,50370.25
2021,12,SP,3521002,26218,115667.51000000001
2021,12,SP,3515608,1058,8701.120000000012
2021,12,SP,3526100,21255,94721.09999999999
2021,12,SP,3554201,599,70.0
2021,12,SP,3503356,559,430.0
2022,11,SP,3516705,81482,193915.83999999997
2022,11,SP,3545803,167752,1138988.0899999985
2022,11,SP,3544103,27280,104469.2600000001
2022,11,SP,3546108,524,2676.149999999998
2022,11,SP,3552809,489413,4299714.479999993
2022,11,SP,3531100,106261,511000.6999999993
2022,11,SP,3530201,29490,156584.79999999996
2022,11,SP,3538501,7121,38652.749999999985
2022,11,SP,3529807,13034,0.0
2022,11,SP,3514304,6709,0.0
2022,11,SP,3501509,2176,2886.7000000000003
2021,10,SP,3505500,1023756,10068806.439999796
2021,10,SP,3523107,285902,1018660.2900000012
2021,10,SP,3512902,3130,14245.02
2021,10,SP,3535200,5870,60983.69999999999
2021,10,SP,3541208,11251,29864.52
2021,10,SP,3537503,839,0.0
2021,10,SP,3515806,2053,2048.0499999999997
2021,10,SP,3553500,9252,32211.720000000005
2022,6,SP,3531308,98693,451773.7699999999
2022,6,SP,3514502,36643,138476.44
2022,6,SP,3521101,14732,43593.36
2022,6,SP,3544806,16576,14731.560000000025
2022,6,SP,3537800,36360,138556.75
2022,6,SP,3502002,7983,6594.79
2023,11,SP,3530508,101965,282400.55999999866
2023,11,SP,3508801,25046,125499.65000000004
2023,11,SP,3543907,327638,2711645.3499999926
2023,11,SP,3545159,30041,72112.66
2023,11,SP,3509106,6134,838.7900000000001
2023,11,SP,3531100,103012,466701.18999999994
2023,11,SP,3546009,8816,57024.59
2023,11,SP,3510153,2203,9569.51
2023,11,SP,3554201,51,0.0
2021,8,SP,3553658,10,1200.0
2023,8,SP,3514106,58087,90402.81000000019
2023,8,SP,3556206,171525,769504.2300000007
2023,8,SP,3503802,45700,43087.25000000001
2023,8,SP,3529005,1145805,6494440.319999921
2023,8,SP,3508504,126686,702259.1500000004
2023,8,SP,3546256,2275,6572.62
2022,8,SP,3513009,278183,1273368.2199999997
2022,8,SP,3541208,13516,29145.829999999998
2022,8,SP,3504503,91420,903745.3500000003
2022,8,SP,3525706,57076,129804.87000000004
2022,8,SP,3531506,41099,179402.26999999996
2022,8,SP,3510005,52699,280597.5099999999
2022,8,SP,3549607,5037,19730.350000000002
2022,8,SP,3503604,4559,25129.87
2022,8,SP,3536257,16314,24720.48
2022,8,SP,3517307,4851,18597.9
2022,8,SP,3553856,8294,21037.6
2022,5,SP,3508801,30279,155624.59999999998
2022,5,SP,3531605,12793,1869.0200000000004
2022,5,SP,3525904,634605,7032468.699999927
2022,5,SP,3548609,7172,39008.25
2022,5,SP,3535101,17655,9863.760000000006
2022,5,SP,3521804,8008,54745.950000000004
2022,3,SP,3554300,38145,126021.20000000003
2022,3,SP,3554102,965791,7003052.759999973
2022,3,SP,3533502,73973,211686.74999999977
2022,3,SP,3501004,38565,128135.68000000002
2022,3,SP,3517000,20783,18608.34
2022,3,SP,3505302,21838,130903.37000000004
2022,3,SP,3523602,90850,223435.99
2022,3,SP,3536604,4601,27321.989999999983
2022,3,SP,3506607,27131,113858.12000000001
2022,3,SP,3535606,8174,14382.03
2022,3,SP,3509809,14434,5452.71
2023,2,SP,3510302,23784,74001.61
2023,2,SP,3522703,71886,232245.38999999978
2023,2,SP,3551108,23656,28792.129999999997
2023,2,SP,3509700,59542,186200.63
2023,2,SP,3504008,679078,1733613.690000001
2023,2,SP,3500105,80044,657501.3499999989
2023,2,SP,3502200,31140,174627.87999999998
2023,2,SP,3555901,3023,192.51
2023,2,SP,3512506,9846,3540.0499999999993
2023,2,SP,3557303,18553,59349.96000000001
2023,2,SP,3551900,7823,41251.030000000006
2023,2,SP,3540853,686,0.0
2022,7,SP,3523503,10668,84564.55
2022,2,SP,3533502,53471,167567.20999999976
2022,2,SP,3517406,66435,230024.63999999987
2022,2,SP,3516903,6059,29113.38
2022,2,SP,3513702,48401,158147.91999999993
2022,2,SP,3546405,72968,322230.2000000006
2022,2,SP,3539103,15379,63345.41
2022,2,SP,3523107,293939,941048.4600000016
2022,2,SP,3502903,32097,138691.46
2022,2,SP,3511300,9764,9208.72
2022,2,SP,3549300,2790,0.0
2022,2,SP,3532058,4592,14265.53
2023,4,SP,3524709,101903,669154.7599999994
2023,4,SP,3516408,511801,2095716.3000000124
2023,4,SP,3530607,1200396,5453548.28999989
2023,4,SP,3527405,39165,89731.40999999996
2023,4,SP,3511508,72007,214234.94999999987
2023,4,SP,3538303,8176,4361.19
2023,4,SP,3508207,5438,8605.379999999994
2023,4,SP,3523503,9399,77057.03000000003
2023,4,SP,3537206,7985,41408.03000000001
2023,4,SP,3537503,3840,15913.289999999999
2023,4,SP,3503950,188,2410.64
2023,2,SP,3543238,1084,133.9
2022,9,SP,3539806,88564,365825.6199999998
2022,9,SP,3555901,3975,125.99999999999999
2022,9,SP,3532504,9744,26942.98999999999
2022,9,SP,3508603,25253,104588.32
2022,9,SP,3510005,36333,188053.38999999996
2022,9,SP,3526506,10306,8023.0
2022,9,SP,3525805,311,1120.88
2021,5,SP,3505906,68757,520188.8799999986
2021,5,SP,3534708,142899,1731134.3300000043
2021,5,SP,3539400,5456,14104.789999999999
2021,5,SP,3546504,2698,2334.79
2022,10,SP,3512803,53345,373209.92999999993
2022,10,SP,3534104,7297,4414.09
2022,10,SP,3555802,7406,38296.74
2022,10,SP,3542800,2707,6634.200000000001
2022,10,SP,3556107,41325,98569.81999999999
2022,10,SP,3524204,17145,35243.78999999999
2022,2,SP,3529658,6,0.0
2023,9,SP,3509007,146211,636405.7500000176
2023,9,SP,3555406,143547,720844.5700000004
2023,9,SP,3500303,74257,198611.59999999937
2023,9,SP,3553807,61363,215086.5899999986
2023,9,SP,3541802,8423,4562.88
2023,9,SP,3532702,12180,11295.820000000002
2023,9,SP,3535200,7468,74247.49999999999
2023,9,SP,3520202,17150,35949.27000000018
2023,9,SP,3540259,70,1789.15
2023,9,SP,3514924,853,5330.85
2022,7,SP,3510906,34,148.98000000000002
2022,7,SP,3554953,71,0.0
2022,4,SP,3546108,339,1641.3399999999992
2022,4,SP,3510708,9405,222525.1599999997
2022,4,SP,3503703,1158,2274.73
2022,4,SP,3554805,36626,144024.24
2022,4,SP,3513603,32358,68089.32
2022,4,SP,3542909,12942,26595.73
2022,4,SP,3503158,2447,16755.84
2022,4,SP,3549300,2973,0.0
2022,4,SP,3526308,1737,9886.26
2022,12,SP,3511508,62749,181938.37999999986
2022,12,SP,3550704,143350,416053.4200000008
2022,12,SP,3517901,30932,79559.14
2022,12,SP,3512704,5591,12484.800000000014
2022,12,SP,3543808,13866,40523.210000000036
2022,12,SP,3514957,3762,3613.079999999999
2022,12,SP,3544608,7009,7304.4
2022,12,SP,3548005,58939,242507.12000000023
2022,12,SP,3543105,6009,946.86
2022,12,SP,3547007,2382,6214.470000000002
2022,12,SP,3540507,4127,2209.98
2022,12,SP,3519907,15948,48846.87999999997
2022,4,SP,3549201,420,3538.4
2022,7,SP,3555307,11,0.0
2021,5,SP,3527900,2,0.0
2024,7,SP,3535309,55270,239366.11
2024,7,SP,3536307,33933,230113.99999999997
2024,7,SP,3509502,5692425,29300051.279999256
2024,7,SP,3534708,191025,2686642.6300000004
2024,7,SP,3524501,12678,149650.59999999992
2024,6,SP,3549250,1557,909.16
2024,6,SP,3523602,20891,31242.799999999977
2024,6,SP,3501608,251013,2477925.1699999957
2024,6,SP,3501400,8072,10652.699999999999
2024,6,SP,3506300,7586,59487.750000000015
2024,6,SP,3505104,1477,3058.220000000001
2024,6,SP,3508900,535,2649.45
2024,10,SP,3549706,87146,954375.92
2024,10,SP,3520806,8950,9952.080000000002
2024,10,SP,3518206,60343,172467.08000000016
2024,10,SP,3554508,30802,216109.01
2024,10,SP,3506300,7353,60317.60999999999
2024,10,SP,3540259,81,2055.9
2024,10,SP,3503000,5728,34977.65999999999
2024,10,SP,3548203,6413,31414.139999999992
2024,12,SP,3515400,40511,122678.70000000019
2024,12,SP,3553807,54131,190277.44999999992
2024,12,SP,3506607,55953,160547.27999999997
2024,12,SP,3549953,17031,72152.23000000003
2024,12,SP,3539004,17315,92734.08999999997
2024,12,SP,3541703,20009,66210.94
2024,12,SP,3526001,22694,53716.51000000001
2024,12,SP,3508207,5519,10850.270000000002
2024,12,SP,3507308,6160,10954.11
2024,12,SP,3535408,6208,35946.75000000002
2024,12,SP,3514924,2141,2772.0
