ano,mes,sigla_uf,id_municipio,id_estabelecimento_cnes,tipo_unidade,id_natureza_juridica,quantidade_leito_cirurgico,quantidade_leito_clinico,quantidade_leito_complementar,indicador_atencao_ambulatorial
2021,1,SP,3510500,2700166,36,2062,0,0,0,1
2021,1,SP,3510500,7834322,36,2062,0,0,0,1
2021,1,SP,3510500,7284586,36,2062,0,0,0,1
2021,1,SP,3555406,2073285,36,1244,0,0,0,1
2021,1,SP,3541000,6564518,36,2062,0,0,0,1
2021,1,SP,3541000,6634869,36,2062,0,0,0,1
2021,1,SP,3541000,7497407,36,2062,0,0,0,1
2021,1,SP,3541000,9416706,36,2062,0,0,0,1
2021,1,SP,3541000,7874332,36,2062,0,0,0,1
2021,1,SP,3541000,7464851,36,2240,0,0,0,1
2021,1,SP,3541000,9222340,36,1244,0,0,0,1
2021,1,SP,3531100,7652941,36,2305,0,0,0,1
2021,1,SP,3542602,2093111,36,3999,0,0,0,1
2021,1,SP,3542602,9376542,36,2062,0,0,0,1
2021,1,SP,3554102,9638954,36,2305,0,0,0,1
2021,1,SP,3554102,5099919,36,2062,0,0,0,1
2021,1,SP,3554102,5620074,36,2062,0,0,0,1
2021,1,SP,3554102,9335013,36,2062,0,0,0,1
2021,1,SP,3554102,5493331,36,2062,0,0,0,1
2021,1,SP,3554102,3499421,36,2062,0,0,0,1
2021,1,SP,3554102,0084085,36,3999,0,0,0,1
2021,1,SP,3554102,6146082,36,2062,0,0,0,1
2021,1,SP,3554102,5004039,36,2062,0,0,0,1
2021,1,SP,3554102,6947050,36,2062,0,0,0,1
2021,1,SP,3554102,7344635,36,2135,0,0,0,1
2021,1,SP,3554102,9094806,36,2062,0,0,0,1
2021,1,SP,3554102,6005241,36,2240,0,0,0,1
2021,1,SP,3554102,3328228,36,2062,0,0,0,1
2021,1,SP,3554102,9579451,36,2062,0,0,0,1
2021,1,SP,3554102,3409228,36,2240,0,0,0,1
2021,1,SP,3554102,7547498,36,3999,0,0,0,1
2021,1,SP,3554102,2034611,36,3999,0,0,0,1
2021,1,SP,3554805,6164226,36,3999,0,0,0,1
2021,1,SP,3549904,5962099,36,3999,0,0,0,1
2021,1,SP,3549904,7391900,36,2240,0,0,0,1
2021,1,SP,3549904,9358374,36,3999,0,0,0,1
2021,1,SP,3549904,6889549,36,1023,0,0,0,1
2021,1,SP,3549904,3290204,36,2135,0,0,0,1
2021,1,SP,3549904,2085496,36,1244,0,0,0,1
2021,1,SP,3549904,6657303,36,2062,0,0,0,1
2021,1,SP,3549904,3600807,36,2062,0,0,0,1
2021,1,SP,3549904,3192075,36,2062,0,0,0,1
2021,1,SP,3549904,9783091,36,2240,0,0,0,1
2021,1,SP,3549904,9322655,36,2062,0,0,0,1
2021,1,SP,3549904,9328432,36,2240,0,0,0,1
2021,1,SP,3549904,3346064,36,2240,0,0,0,1
2021,1,SP,3549904,5625424,36,2062,0,0,0,1
2021,1,SP,3549904,5471281,36,1244,0,0,0,1
2021,1,SP,3549904,3464539,36,2062,0,0,0,1
2021,1,SP,3549904,3804356,36,2062,0,0,0,1
2021,1,SP,3549904,0464279,36,2240,0,0,0,1
2021,1,SP,3508504,6667449,36,1244,0,0,0,1
2021,1,SP,3508504,9881697,36,2062,0,0,0,1
2021,1,SP,3508504,2025000,36,1244,0,1,0,1
2021,1,SP,3524402,9695656,36,2062,0,0,0,1
2021,1,SP,3524402,3949567,36,2240,0,0,0,1
2021,1,SP,3524402,0399531,36,2062,0,0,0,1
2021,1,SP,3538006,3536017,36,2240,0,0,0,1
2021,1,SP,3538006,3717976,36,2062,0,0,0,1
2021,1,SP,3538006,3637697,36,2062,0,0,0,1
2021,1,SP,3538006,5372445,36,1244,0,0,0,1
2021,1,SP,3538006,9454764,36,2135,0,0,0,1
2021,1,SP,3509700,6753663,36,1244,0,0,0,1
2021,1,SP,3518404,7201095,36,2240,0,0,0,1
2021,1,SP,3518404,7096704,36,2062,0,0,0,1
2021,1,SP,3518404,0478288,36,2062,0,0,0,1
2021,1,SP,3518404,5448867,36,2062,0,0,0,1
2021,1,SP,3518404,7119461,36,2062,0,0,0,1
2021,1,SP,3508603,9282939,36,2135,0,0,0,1
2021,1,SP,3508603,6970796,36,1244,0,0,0,1
2021,1,SP,3513405,6018602,36,2240,0,0,0,1
2021,1,SP,3513405,5731860,36,2062,0,0,0,1
2021,1,SP,3513405,5624681,36,2240,0,0,0,1
2021,1,SP,3513405,6859755,36,2240,0,0,0,1
2021,1,SP,3513405,6352251,36,2240,0,0,0,1
2021,1,SP,3513405,3292673,36,1244,0,0,0,1
2021,1,SP,3513405,9661719,36,2305,0,0,0,1
2021,1,SP,3513405,6769306,36,2062,0,0,0,1
2021,1,SP,3507605,6714382,36,1244,0,0,0,1
2021,1,SP,3504107,9998772,36,2062,0,0,0,1
2021,1,SP,3509502,5103045,36,2240,0,0,0,1
2021,1,SP,3509502,5338875,36,2062,0,0,0,1
2021,1,SP,3509502,3783510,36,2062,0,0,0,1
2021,1,SP,3509502,5482828,36,2240,0,0,0,1
2021,1,SP,3509502,6155669,36,2062,0,0,0,1
2021,1,SP,3509502,7620802,36,2305,0,0,0,1
2021,1,SP,3509502,5369096,36,2240,0,0,0,1
2021,1,SP,3509502,2023326,36,1244,0,0,0,1
2021,1,SP,3509502,9129928,36,2062,0,0,0,1
2021,1,SP,3509502,5382521,36,2240,0,0,0,1
2021,1,SP,3509502,2075857,36,3999,0,0,0,1
2021,1,SP,3509502,6043682,36,2062,0,0,0,1
2021,1,SP,3509502,0303925,36,2054,0,0,0,1
2021,1,SP,3509502,6695957,36,2062,0,0,0,1
2021,1,SP,3509502,7533950,36,2240,0,0,0,1
2021,1,SP,3536505,9835547,36,2305,0,0,0,1
2021,1,SP,3536505,7200609,36,2062,0,0,0,1
2021,1,SP,3536505,7452039,36,2240,0,0,0,1
2021,1,SP,3503802,5502667,36,3999,0,0,0,1
2021,1,SP,3552403,9715339,36,2240,0,0,0,1
2021,1,SP,3552403,9973931,36,2062,0,0,0,1
2021,1,SP,3552403,9266542,36,2062,0,0,0,1
2021,1,SP,3552403,9609636,36,2135,0,0,0,1
2021,1,SP,3552403,2749750,36,2062,0,0,0,1
2021,1,SP,3519071,3574288,36,1244,0,0,0,1
2021,1,SP,3525904,6992560,36,1023,0,0,0,1
2021,1,SP,3525904,6491634,36,3999,0,0,0,1
2021,1,SP,3525904,5688825,36,1244,0,0,0,1
2021,1,SP,3525904,6548008,36,2305,0,0,0,1
2021,1,SP,3525904,9230157,36,2062,0,0,0,1
2021,1,SP,3525904,3017184,36,2240,0,0,0,1
2021,1,SP,3525904,5143144,36,2240,0,0,0,1
2021,1,SP,3525904,6514596,36,2240,0,0,0,1
2021,1,SP,3525904,5589835,36,2240,0,0,0,1
2021,1,SP,3525904,3623203,36,2240,0,0,0,1
2021,1,SP,3525904,9215530,36,2062,0,0,0,1
2021,1,SP,3525904,3218775,36,2062,0,0,0,1
2021,1,SP,3525904,7979282,36,2305,0,0,0,1
2021,1,SP,3525904,6684815,36,2054,0,0,0,1
2021,1,SP,3525904,5062683,36,2240,0,0,0,1
2021,1,SP,3525904,6525253,36,2240,0,0,0,1
2021,1,SP,3525904,2095769,36,1244,0,0,0,1
2021,1,SP,3525904,7043236,36,2232,0,0,0,1
2021,1,SP,3525904,3166333,36,2232,0,0,0,1
2021,1,SP,3525904,3430162,36,2240,0,0,0,1
2021,1,SP,3525904,3526550,36,2240,0,0,0,1
2021,1,SP,3525904,9412778,36,2305,0,0,0,1
2021,1,SP,3525904,9016082,36,1244,0,0,0,1
2021,1,SP,3525904,2701502,36,3999,0,0,0,1
2021,1,SP,3556503,7233027,36,2062,0,0,0,1
2021,1,SP,3556503,5932173,36,1244,0,0,0,1
2021,1,SP,3556503,9531572,36,2062,0,0,0,0
2021,1,SP,3556503,3290395,36,3999,0,0,0,1
2021,1,SP,3523404,9306145,36,2062,0,0,0,1
2021,1,SP,3523404,6512313,36,1244,0,0,0,1
2021,1,SP,3523404,3165426,36,2135,0,0,0,1
2021,1,SP,3523404,0103020,36,2062,0,0,0,1
2021,1,SP,3523404,2023725,36,1244,0,0,0,1
2021,1,SP,3556206,9651489,36,2062,0,0,0,1
2021,1,SP,3556206,7563493,36,2305,0,0,0,1
2021,1,SP,3556206,9575723,36,2062,0,0,0,1
2021,1,SP,3556206,9872086,36,1244,0,0,0,1
2021,1,SP,3556206,7625707,36,2062,0,0,0,1
2021,1,SP,3556701,3138461,36,2062,0,0,0,1
2021,1,SP,3556701,6718507,36,2062,0,0,0,1
2021,1,SP,3556701,7945329,36,2062,0,0,0,1
2021,1,SP,3556701,5968933,36,2305,0,0,0,1
2021,1,SP,3527306,3302334,36,1244,0,0,0,1
2021,1,SP,3508405,2066351,36,1244,0,0,0,1
2021,1,SP,3508405,0418129,36,2240,0,0,0,1
2021,1,SP,3545209,3779181,36,1244,0,0,0,1
2021,1,SP,3545209,3755568,36,1244,0,0,0,1
2021,1,SP,3520509,3312151,36,3999,0,0,0,1
2021,1,SP,3520509,5386144,36,2240,0,0,0,1
2021,1,SP,3520509,7237332,36,2240,0,0,0,1
2021,1,SP,3520509,2766337,36,2240,0,0,0,1
2021,1,SP,3538709,9972919,36,2062,0,0,0,1
2021,1,SP,3538709,7316690,36,2062,0,0,0,1
2021,1,SP,3538709,9975950,36,2062,0,0,0,1
2021,1,SP,3545803,3626962,36,2240,0,0,0,1
2021,1,SP,3526902,7157274,36,2062,0,0,0,1
2021,1,SP,3526902,6959962,36,2062,0,0,0,1
2021,1,SP,3526902,0035165,36,3999,0,0,0,1
2021,1,SP,3512407,9830375,36,2062,0,0,0,1
2021,1,SP,3543907,3197638,36,2062,0,0,0,1
2021,1,SP,3543907,6189377,36,2240,0,0,0,1
2021,1,SP,3543907,5140218,36,2240,0,0,0,1
2021,1,SP,3543907,5193567,36,2240,0,0,0,1
2021,1,SP,3543907,9661980,36,2062,0,0,0,1
2021,1,SP,3543907,2038366,36,1155,0,0,0,1
2021,1,SP,3543907,7509359,36,2240,0,0,0,1
2021,1,SP,3543907,3930122,36,2062,0,0,0,1
2021,1,SP,3543907,9680365,36,2232,0,0,0,1
2021,1,SP,3543907,6829015,36,3999,0,0,0,1
2021,1,SP,3543907,2044838,36,1155,0,0,0,1
2021,1,SP,3548906,6461506,36,2062,0,0,0,1
2021,1,SP,3548906,5500796,36,2240,0,0,0,1
2021,1,SP,3548906,5063566,36,2313,0,0,0,1
2021,1,SP,3548906,5063752,36,2232,0,0,0,1
2021,1,SP,3542909,7314205,36,2062,0,0,0,1
2021,1,SP,3503307,6004377,36,2232,0,0,0,1
2021,1,SP,3503307,0220299,36,2062,0,0,0,1
2021,1,SP,3503307,3227715,36,2062,0,0,0,1
2021,1,SP,3503307,3233383,36,2232,0,0,0,1
2021,1,SP,3503307,2038323,36,3999,0,0,0,1
2021,1,SP,3526704,3094839,36,1244,0,0,0,1
2021,1,SP,3526704,7178093,36,1244,0,0,0,1
2021,1,SP,3539301,2748398,36,2240,0,0,0,1
2021,1,SP,3539301,0129089,36,2062,0,0,0,1
2021,1,SP,3540705,9738568,36,2062,0,0,0,1
2021,1,SP,3547502,3595994,36,2062,0,0,0,1
2021,1,SP,3547502,5172861,36,2240,0,0,0,1
2021,1,SP,3513702,6264840,36,3999,0,0,0,1
2021,1,SP,3513702,3668282,36,1244,0,0,0,1
2021,1,SP,3510807,3452832,36,2240,0,0,0,1
2021,1,SP,3553302,9707263,36,2062,0,0,0,1
2021,1,SP,3549706,5935199,36,2232,0,0,0,1
2021,1,SP,3549706,9560491,36,2135,0,0,0,1
2021,1,SP,3549706,2058456,36,1244,0,0,0,1
2021,1,SP,3549706,6587089,36,2240,0,0,0,1
2021,1,SP,3549706,3543218,36,2232,0,0,0,1
2021,1,SP,3549706,3549461,36,2240,0,0,0,1
2021,1,SP,3530508,0219630,36,2062,0,0,0,1
2021,1,SP,3530508,9719873,36,2232,0,0,0,1
2021,1,SP,3530508,7000812,36,2135,0,0,0,1
2021,1,SP,3530508,7006780,36,2240,0,0,0,1
2021,1,SP,3530508,9453881,36,2062,0,0,0,1
2021,1,SP,3530508,7749198,36,2135,0,0,0,1
2021,1,SP,3530508,7203047,36,2135,0,0,0,1
2021,1,SP,3530508,6456286,36,2232,0,0,0,1
2021,1,SP,3530508,7021100,36,2062,0,0,0,1
2021,1,SP,3508702,5761220,36,2240,0,0,0,1
2021,1,SP,3513900,9143033,36,2062,0,0,0,0
2021,1,SP,3548005,6145752,36,1244,0,0,0,1
2021,1,SP,3530706,6825826,36,3999,0,0,0,1
2021,1,SP,3530706,6460291,36,2232,0,0,0,1
2021,1,SP,3530706,6011853,36,2232,0,0,0,1
2021,1,SP,3530706,3639061,36,2232,0,0,0,1
2021,1,SP,3530706,2820447,36,1244,0,0,0,1
2021,1,SP,3549102,3541401,36,2240,0,0,0,1
2021,1,SP,3549102,7142463,36,2062,0,0,0,1
2021,1,SP,3500402,0413518,36,2062,0,0,0,1
2021,1,SP,3501905,9636056,36,1244,0,0,0,1
2021,1,SP,3501905,9503137,36,2240,0,0,0,1
2021,1,SP,3501905,2065584,36,1244,0,0,0,1
2021,1,SP,3524709,0256722,36,2305,0,0,0,1
2021,1,SP,3551603,5501326,36,2062,0,0,0,1
2021,1,SP,3552106,9074848,36,3999,0,0,0,1
2021,1,SP,3522604,2064995,36,1244,0,0,0,1
2021,1,SP,3515186,3622576,36,2240,0,0,0,1
2021,1,SP,3543402,3941787,36,2240,0,0,0,1
2021,1,SP,3543402,9504486,36,2062,0,0,0,1
2021,1,SP,3543402,7341636,36,2313,0,0,0,1
2021,1,SP,3543402,0174823,36,2062,0,0,0,1
2021,1,SP,3543402,6523315,36,3999,0,0,0,1
2021,1,SP,3543402,6486061,36,2232,0,0,0,1
2021,1,SP,3543402,6016936,36,2240,0,0,0,1
2021,1,SP,3543402,9802347,36,2240,0,0,0,1
2021,1,SP,3543402,6936989,36,2062,0,0,0,1
2021,1,SP,3543402,7317883,36,2062,0,0,0,1
2021,1,SP,3543402,7475535,36,2313,0,0,0,1
2021,1,SP,3543402,3677796,36,2232,0,0,0,1
2021,1,SP,3543402,7038046,36,2313,0,0,0,1
2021,1,SP,3543402,9385428,36,2135,0,0,0,1
2021,1,SP,3543402,7467087,36,2135,0,0,0,1
2021,1,SP,3543402,3623408,36,2240,0,0,0,1
2021,1,SP,3543402,0314099,36,2135,0,0,0,1
2021,1,SP,3543402,0223611,36,2313,0,0,0,1
2021,1,SP,3543402,6631983,36,2232,0,0,0,1
2021,1,SP,3543402,9561382,36,2232,0,0,0,1
2021,1,SP,3543402,9002278,36,2313,0,0,0,1
2021,1,SP,3543402,6906877,36,2313,0,0,0,1
2021,1,SP,3543402,6921302,36,2240,0,0,0,1
2021,1,SP,3543402,5335477,36,2240,0,0,0,1
2021,1,SP,3543402,6604870,36,2232,0,0,0,1
2021,1,SP,3543402,5254124,36,3999,0,0,0,1
2021,1,SP,3543402,9287981,36,2062,0,0,0,1
2021,1,SP,3543402,7163037,36,2062,0,0,0,1
2021,1,SP,3543402,9575774,36,2062,0,0,0,1
2021,1,SP,3543402,6725880,36,2240,0,0,0,1
2021,1,SP,3543402,9257497,36,2135,0,0,0,1
2021,1,SP,3543402,5520398,36,2232,0,0,0,1
2021,1,SP,3543402,3301699,36,2062,0,0,0,1
2021,1,SP,3543402,9180141,36,2313,0,0,0,1
2021,1,SP,3543402,9709495,36,2062,0,0,0,1
2021,1,SP,3543402,9700129,36,2232,0,0,0,1
2021,1,SP,3543402,9610626,36,2135,0,0,0,1
2021,1,SP,3543402,7157193,36,2240,0,0,0,1
2021,1,SP,3543402,9185135,36,2062,0,0,0,1
2021,1,SP,3543402,9035796,36,2232,0,0,0,1
2021,1,SP,3543402,9372636,36,2062,0,0,0,1
2021,1,SP,3543402,7672101,36,2232,0,0,0,1
2021,1,SP,3543402,9812687,36,2305,0,0,0,1
2021,1,SP,3543402,9402772,36,2305,0,0,0,1
2021,1,SP,3513108,7620926,36,1244,0,0,0,1
2021,1,SP,3551504,5824214,36,2062,0,0,0,1
2021,1,SP,3551702,9726691,36,2062,0,0,0,1
2021,1,SP,3551702,9065628,36,2135,0,0,0,1
2021,1,SP,3551702,6242642,36,2240,0,0,0,1
2021,1,SP,3551702,7542836,36,2062,0,0,0,1
2021,1,SP,3540200,5985684,36,1244,0,0,0,1
2021,1,SP,3550902,3963284,36,2232,0,0,0,1
2021,1,SP,3551405,0189324,36,2135,0,0,0,1
2021,1,SP,3509403,9866299,36,2062,0,0,0,1
2021,1,SP,3547601,5046513,36,3999,0,0,0,1
2021,1,SP,3505906,5185726,36,1244,0,0,0,1
2021,1,SP,3505906,2071479,36,1244,0,0,0,1
2021,1,SP,3507803,6437079,36,3999,0,0,0,1
2021,1,SP,3501004,7834543,36,2062,0,0,0,1
2021,1,SP,3516200,9009086,36,2135,0,0,0,1
2021,1,SP,3516200,7347286,36,2305,0,0,0,1
2021,1,SP,3516200,7681739,36,2062,0,0,0,1
2021,1,SP,3549508,7296088,36,1244,0,0,0,1
2021,1,SP,3513207,2745577,36,1244,0,0,0,1
2021,1,SP,3537008,5237793,36,1244,0,0,0,1
2021,1,SP,3524105,2023784,36,1244,0,0,0,1
2021,1,SP,3549409,7128436,36,2062,0,0,0,1
2021,1,SP,3549409,2745569,36,1244,0,0,0,1
2021,1,SP,3534302,3680932,36,2232,0,0,0,1
2021,1,SP,3534302,9702784,36,2240,0,0,0,1
2021,1,SP,3534302,7675364,36,2232,0,0,0,1
2021,1,SP,3506102,3340791,36,1244,0,0,0,1
2021,1,SP,3506102,9549870,36,1244,0,0,0,1
2021,1,SP,3553104,5874971,36,3999,0,0,0,1
2021,1,SP,3553104,7183623,36,1244,0,0,0,1
2021,1,SP,3554409,9656588,36,1244,0,0,0,1
2021,1,SP,3539509,7624174,36,3999,0,0,0,1
2021,1,SP,3505500,9371508,36,2135,0,0,0,1
2021,1,SP,3505500,7653166,36,2143,0,0,0,1
2021,1,SP,3505500,2043211,36,1244,0,0,0,1
2021,1,SP,3517406,0277924,36,2062,0,0,0,1
2021,1,SP,3503208,3120511,36,2240,0,0,0,1
2021,1,SP,3503208,5906598,36,2062,0,0,0,1
2021,1,SP,3503208,5337070,36,2232,0,0,0,1
2021,1,SP,3503208,7719892,36,3999,0,0,0,1
2021,1,SP,3501707,6291996,36,2240,0,0,0,1
2021,1,SP,3546900,2062593,36,1244,0,0,0,1
2021,1,SP,3524303,0199540,36,1244,0,0,0,1
2021,1,SP,3524303,7490089,36,3999,0,0,0,1
2021,1,SP,3522703,7063814,36,1244,0,0,0,1
2021,1,SP,3522703,0072184,36,3999,0,0,0,1
2021,1,SP,3533502,9562613,36,2240,0,0,0,1
2021,1,SP,3549805,3157466,36,2062,0,0,0,1
2021,1,SP,3549805,9429441,36,2135,0,0,0,1
2021,1,SP,3549805,7116039,36,2062,0,0,0,1
2021,1,SP,3549805,3228703,36,2240,0,0,0,1
2021,1,SP,3549805,3188736,36,2240,0,0,0,1
2021,1,SP,3549805,6869513,36,2240,0,0,0,1
2021,1,SP,3549805,2073897,36,2240,0,0,0,1
2021,1,SP,3549805,0279641,36,2232,0,0,0,1
2021,1,SP,3549805,9715266,36,2062,0,0,0,1
2021,1,SP,3549805,3518035,36,2240,0,0,0,1
2021,1,SP,3549805,0047171,36,2062,0,0,0,1
2021,1,SP,3549805,3341070,36,2313,0,0,0,1
2021,1,SP,3549805,3311368,36,2062,0,0,0,1
2021,1,SP,3549805,6859186,36,1023,0,0,0,1
2021,1,SP,3549805,3100170,36,2240,0,0,0,1
2021,1,SP,3521150,2031647,36,1244,0,0,0,1
2021,1,SP,3531407,3186458,36,2062,0,0,0,1
2021,1,SP,3531407,3986721,36,2062,0,0,0,1
2021,1,SP,3553401,3214117,36,2062,0,0,0,1
2021,1,SP,3553401,7648006,36,1147,0,0,0,1
2021,1,SP,3508108,7345798,36,2062,0,0,0,1
2021,1,SP,3520442,5859026,36,1031,0,0,0,1
2021,1,SP,3533908,9579702,36,2062,0,0,0,1
2021,1,SP,3533908,2071762,36,1244,0,0,0,1
2021,1,SP,3519808,5056993,36,2062,0,0,0,1
2021,1,SP,3534203,7508433,36,2062,0,0,0,1
2021,1,SP,3557105,5099846,36,2062,0,0,0,1
2021,1,SP,3557105,7465718,36,2062,0,0,0,1
2021,1,SP,3557105,6750427,36,1244,0,0,0,1
2021,1,SP,3557105,5618401,36,1023,0,0,0,1
2021,1,SP,3557105,7776373,36,2232,0,0,0,1
2021,1,SP,3557105,7098782,36,2240,0,0,0,1
2021,1,SP,3557105,6630073,36,2062,0,0,0,1
2021,1,SP,3557105,9942041,36,2135,0,0,0,1
2021,1,SP,3557105,9069623,36,2305,0,0,0,1
2021,1,SP,3557105,5463971,36,2062,0,0,0,1
2021,1,SP,3557105,3674681,36,2062,0,0,0,1
2021,1,SP,3501806,9589635,36,1244,0,0,0,1
2021,1,SP,3515509,9185895,36,2135,0,0,0,1
2021,1,SP,3515509,9549668,36,2062,0,0,0,1
2021,1,SP,3515509,7707509,36,2062,0,0,0,1
2021,1,SP,3515509,7721137,36,2062,0,0,0,1
2021,1,SP,3515509,7925999,36,2240,0,0,0,1
2021,1,SP,3515509,9185879,36,2062,0,0,0,1
2021,1,SP,3515509,9326162,36,2062,0,0,0,1
2021,1,SP,3515509,9854401,36,2062,0,0,0,1
2021,1,SP,3515509,3673359,36,2240,0,0,0,1
2021,1,SP,3515509,9772049,36,2135,0,0,0,1
2021,1,SP,3515509,7189761,36,2135,0,0,0,1
2021,1,SP,3524808,9178724,36,2062,0,0,0,1
2021,1,SP,3524808,7180985,36,3999,0,0,0,1
2021,1,SP,3546603,3657167,36,2062,0,0,0,1
2021,1,SP,3546603,9135529,36,2135,0,0,0,1
2021,1,SP,3511102,0392359,36,2062,0,0,0,1
2021,1,SP,3511102,7372884,36,2143,0,0,0,1
2021,1,SP,3511102,7774427,36,2240,0,0,0,1
2021,1,SP,3511102,9209565,36,2135,0,0,0,1
2021,1,SP,3511102,9767436,36,2135,0,0,0,1
2021,1,SP,3511102,5399165,36,2240,0,0,0,1
2021,1,SP,3511102,7556624,36,2062,0,0,0,1
2021,1,SP,3511102,7667132,36,2062,0,0,0,1
2021,1,SP,3511102,9435972,36,2240,0,0,0,1
2021,1,SP,3511102,7974809,36,2240,0,0,0,1
2021,1,SP,3511102,7991770,36,2135,0,0,0,1
2021,1,SP,3511102,7729340,36,2240,0,0,0,1
2021,1,SP,3511102,6912745,36,2062,0,0,0,1
2021,1,SP,3511102,7420455,36,2062,0,0,0,1
2021,1,SP,3511102,0026263,36,2062,0,0,0,1
2021,1,SP,3511102,9068007,36,2135,0,0,0,1
2021,1,SP,3511102,2716372,36,2240,0,0,0,1
2021,1,SP,3556008,2093464,36,1244,0,0,0,1
2021,1,SP,3552601,2055090,36,1244,0,0,0,1
2021,1,SP,3545605,6242901,36,1244,0,0,0,1
2021,1,SP,3545605,6185010,36,2062,0,0,0,1
2021,1,SP,3529302,5238242,36,2232,0,0,0,1
2021,1,SP,3529302,2091054,36,1244,0,0,0,1
2021,1,SP,3502804,6867731,36,2062,0,0,0,1
2021,1,SP,3502804,0285307,36,2062,0,0,0,1
2021,1,SP,3502804,9177299,36,2135,0,0,0,1
2021,1,SP,3502804,3546128,36,2062,0,0,0,1
2021,1,SP,3502804,6813763,36,2062,0,0,0,1
2021,1,SP,3502804,6812260,36,2062,0,0,0,1
2021,1,SP,3502804,3440869,36,2240,0,0,0,1
2021,1,SP,3502804,2077566,36,1244,0,0,0,1
2021,1,SP,3502804,3184854,36,2240,0,0,0,1
2021,1,SP,3506508,6912788,36,2062,0,0,0,1
2021,1,SP,3506508,7462182,36,2062,0,0,0,1
2021,1,SP,3506508,7915039,36,2305,0,0,0,1
2021,1,SP,3556305,7334346,36,1244,0,0,0,1
2021,1,SP,3556305,6499945,36,2135,0,0,0,1
2021,1,SP,3502101,6568971,36,1023,0,0,0,1
2021,1,SP,3506003,6886116,36,2240,0,0,0,1
2021,1,SP,3506003,6682774,36,1244,0,0,0,1
2021,1,SP,3506003,6426115,36,2240,0,0,0,1
2021,1,SP,3506003,6913202,36,3069,0,0,0,1
2021,1,SP,3506003,2073935,36,1244,0,0,0,1
2021,1,SP,3506003,2791862,36,3999,0,0,0,1
2021,1,SP,3525300,9054626,36,2062,0,0,0,1
2021,1,SP,3525300,0495867,36,2062,0,0,0,1
2021,1,SP,3525300,9918647,36,2062,0,0,0,1
2021,1,SP,3525300,7648391,36,2305,0,0,0,1
2021,1,SP,3525300,7900244,36,2062,0,0,0,1
2021,1,SP,3525300,6963722,36,2240,0,0,0,1
2021,1,SP,3525300,2791625,36,1244,0,0,0,1
2021,1,SP,3525300,3316882,36,2240,0,0,0,1
2021,1,SP,3525300,7667973,36,2062,0,0,0,1
2021,1,SP,3525300,7667760,36,2062,0,0,0,1
2021,1,SP,3536703,7421745,36,1244,0,0,0,1
2021,1,SP,3516606,7398093,36,2305,0,0,0,1
2021,1,SP,3529005,5233569,36,2062,0,0,0,1
2021,1,SP,3529005,2716860,36,1244,0,0,0,1
2021,1,SP,3529005,2053810,36,1244,0,0,0,1
2021,1,SP,3555000,9715428,36,2062,0,0,0,1
2021,1,SP,3555000,6767745,36,2062,0,0,0,1
2021,1,SP,3505807,7110669,36,1244,0,0,0,1
2021,1,SP,3505807,5933331,36,1244,0,0,0,1
2021,1,SP,3500105,5241006,36,2240,0,0,0,1
2021,1,SP,3514403,9983724,36,1244,0,0,0,1
2021,1,SP,3547106,9781862,36,1244,0,0,0,1
2021,1,SP,3535408,0225142,36,1244,0,0,0,1
2021,1,SP,3552205,9827897,36,2062,0,0,0,1
2021,1,SP,3552205,2708736,36,2062,0,0,0,1
2021,1,SP,3552205,6848486,36,3999,0,0,0,1
2021,1,SP,3552205,9504222,36,2135,0,0,0,1
2021,1,SP,3552205,7798105,36,2240,0,0,0,1
2021,1,SP,3552205,0074225,36,2062,0,0,0,1
2021,1,SP,3552205,5731011,36,2062,0,0,0,1
2021,1,SP,3552205,3207684,36,2062,0,0,0,1
2021,1,SP,3552205,5129877,36,2240,0,0,0,1
2021,1,SP,3552205,7294670,36,2240,0,0,0,1
2021,1,SP,3552205,7144113,36,2240,0,0,0,1
2021,1,SP,3552205,2708612,36,2062,0,0,0,1
2021,1,SP,3552205,2073919,36,2240,0,0,0,1
2021,1,SP,3552205,9551239,36,2062,0,0,0,1
2021,1,SP,3552205,2708760,36,1244,0,0,0,1
2021,1,SP,3552205,6401260,36,2062,0,0,0,1
2021,1,SP,3552205,0264415,36,2062,0,0,0,1
2021,1,SP,3557006,3996638,36,2305,0,0,0,1
2021,1,SP,3528403,6935850,36,2062,0,0,0,1
2021,1,SP,3501152,7108303,36,2062,0,0,0,1
2021,1,SP,3550605,2052202,36,2240,0,0,0,1
2021,1,SP,3550605,5811597,36,2240,0,0,0,1
2021,1,SP,3502754,7358342,36,2135,0,0,0,1
2021,1,SP,3502754,9579141,36,1244,0,0,0,1
2021,1,SP,3519709,0073652,36,2062,0,0,0,0
2021,1,SP,3537800,7225083,36,1244,0,0,0,1
2021,1,SP,3522307,7475624,36,2062,0,0,0,1
2021,1,SP,3522307,9140905,36,1244,0,0,0,1
2021,1,SP,3522307,0104787,36,1244,0,0,0,1
2021,1,SP,3554003,6394183,36,1244,0,0,0,1
2021,1,SP,3554003,7546378,36,2062,0,0,0,1
2021,1,SP,3523206,9044582,36,2062,0,0,0,1
2021,1,SP,3523206,7010923,36,3999,0,0,0,1
2021,1,SP,3523206,2026937,36,1244,0,0,0,1
2021,1,SP,3522802,0117994,36,2240,0,0,0,1
2021,1,SP,3507001,7212089,36,2135,0,0,0,1
2021,1,SP,3507506,5708079,36,3999,0,0,0,1
