id_municipio,ano,qtd_estabelecimentos,total_leitos,qtd_profissionais,populacao,EPC,PPC
3518404,2023,473,315,3997,118044,4.006980447968554,33.860255497949915
3518404,2024,409,299,4111,121710,3.36044696409498,33.777010927614825
3518503,2021,13,0,171,19244,0.6755352317605486,8.885886510081065
3518503,2022,14,0,173,15013,0.9325251448744422,11.52334643309132
3518503,2023,16,0,188,15013,1.0657430227136482,12.522480516885366
3518503,2024,19,0,195,15268,1.2444328006287662,12.7718103222426
3518602,2021,48,23,538,40857,1.1748292826198692,13.16787820936437
3518602,2022,46,28,577,37498,1.22673209237826,15.387487332657741
3518602,2023,53,22,599,37498,1.4134087151314736,15.974185289882127
3518602,2024,58,18,557,38609,1.5022404102670361,14.426688077909295
3518701,2021,370,430,4941,324977,1.138542112211018,15.204152909282811
3518701,2022,380,377,4926,287634,1.321123372063108,17.125930870481238
3518701,2023,397,417,4896,287634,1.380226259760668,17.021631656897306
3518701,2024,428,417,5360,294973,1.450980259210165,18.171154648052532
3518800,2021,613,1457,18816,1404694,0.43639397619695103,13.39508818290674
3518800,2022,788,1306,19696,1291771,0.6100152426397558,15.247284541919582
3518800,2023,897,1252,19707,1291771,0.6943955236647982,15.255799983123945
3518800,2024,1011,1283,21379,1345364,0.7514694907846501,15.89086670967857
3518859,2021,10,0,125,7760,1.288659793814433,16.10824742268041
3518859,2022,10,0,175,7320,1.366120218579235,23.90710382513661
3518859,2023,10,0,157,7320,1.366120218579235,21.448087431693992
3518859,2024,11,0,156,7462,1.474135620477084,20.905923344947738
3518909,2021,3,0,43,5346,0.5611672278338945,8.043396932285821
3518909,2022,3,0,55,4246,0.7065473386716911,12.953367875647668
3518909,2023,3,0,55,4246,0.7065473386716911,12.953367875647668
3518909,2024,3,0,54,4276,0.7015902712815715,12.628624883068289
3519006,2021,16,56,117,9649,1.6582029225826511,12.125608871385635
3519006,2022,16,56,124,9125,1.7534246575342467,13.589041095890412
3519006,2023,16,56,139,9125,1.7534246575342467,15.232876712328766
3519006,2024,16,56,151,9302,1.7200602021070737,16.233068157385507
3519055,2021,26,0,138,15605,1.6661326497917335,8.843319448894585
3519055,2022,29,0,172,15094,1.9212932290976545,11.395256393268848
3519055,2023,28,0,146,15094,1.855041738439115,9.672717636146814
3519055,2024,37,0,171,15596,2.3724031803026415,10.964349833290587
3519071,2021,184,92,2202,237570,0.7745085658963673,9.268847076651092
3519071,2022,193,96,2213,236641,0.815581408124543,9.351718425801108
3519071,2023,201,93,2322,236641,0.8493878913628661,9.812331759923259
3519071,2024,208,80,2841,247331,0.8409782841617104,11.486631275497208
3519105,2021,17,22,132,12002,1.41643059490085,10.998166972171305
3519105,2022,18,22,134,10437,1.7246335153779822,12.838938392258312
3519105,2023,19,22,132,10437,1.8204464884545366,12.647312446105202
3519105,2024,20,22,151,10633,1.880936706479827,14.201072133922693
3519204,2021,5,0,72,6269,0.7975753708725474,11.485085340564684
3519204,2022,5,0,74,6131,0.8155276463872125,12.069809166530744
3519204,2023,7,0,87,6131,1.1417387049420975,14.190181047137498
3519204,2024,7,0,87,6207,1.127758981794748,14.01643305944901
3519253,2021,8,0,126,9786,0.8174943797261394,12.875536480686696
3519253,2022,8,0,126,8010,0.9987515605493134,15.730337078651687
3519253,2023,8,0,117,8010,0.9987515605493134,14.606741573033709
3519253,2024,9,0,116,8257,1.089984255782972,14.048685963424974
3519303,2021,49,14,236,35830,1.367569076193134,6.5866592241138715
3519303,2022,52,14,261,32178,1.6160109391509727,8.111131829200074
3519303,2023,53,14,252,32178,1.6470880725961838,7.831437628193175
3519303,2024,58,14,332,33110,1.7517366354575656,10.027182120205376
3519402,2021,21,19,147,12639,1.661523854735343,11.630666983147401
3519402,2022,21,19,151,11690,1.7964071856287425,12.917023096663815
3519402,2023,21,27,154,11690,1.7964071856287425,13.173652694610778
3519402,2024,22,27,162,11934,1.8434724317077258,13.574660633484163
3519501,2021,6,0,101,7926,0.757002271006813,12.742871561948018
3519501,2022,5,0,107,6385,0.7830853563038371,16.758026624902115
3519501,2023,7,0,108,6385,1.096319498825372,16.91464369616288
3519501,2024,7,0,102,6461,1.0834236186348862,15.787029871536912
3519600,2021,157,75,845,61150,2.567457072771872,13.818479149632052
3519600,2022,156,81,875,60033,2.598570786067663,14.575316909033365
3519600,2023,166,76,937,60033,2.7651458364566155,15.608082221444871
3519600,2024,169,76,921,61908,2.7298572074691476,14.876914130645474
3519709,2021,59,37,544,80062,0.7369288801179087,6.7947340810871575
3519709,2022,60,35,648,75605,0.7935983069902784,8.570861715495008
3519709,2023,59,38,669,75605,0.7803716685404404,8.848621122941603
3519709,2024,59,38,731,77651,0.7598099187389731,9.413916111833718
3519808,2021,21,0,182,8363,2.5110606241779267,21.76252540954203
3519808,2022,21,0,182,7819,2.6857654431512983,23.276633840644582
3519808,2023,20,0,184,7819,2.557871850620284,23.53242102570661
3519808,2024,21,0,200,7969,2.635211444346844,25.097251850922323
3519907,2021,21,13,154,8228,2.552260573650948,18.71657754010695
3519907,2022,22,13,148,7619,2.8875180469877937,19.425121407008795
3519907,2023,25,13,178,7619,3.2812705079406745,23.362646016537603
3519907,2024,25,13,176,7739,3.230391523452642,22.741956325106603
3520004,2021,15,0,188,24821,0.6043269811852866,7.574231497522259
3520004,2022,14,0,191,23106,0.6059032285986324,8.266251190167056
3520004,2023,14,0,206,23106,0.6059032285986324,8.915433220808449
3520004,2024,18,0,204,23430,0.7682458386683739,8.706786171574905
3520103,2021,64,54,486,30791,2.0785294404209025,15.783832938196227
3520103,2022,66,50,436,26212,2.517930718754769,16.633602929955746
3520103,2023,69,40,481,26212,2.632382115061804,18.35037387456127
3520103,2024,75,40,518,26755,2.8032143524574846,19.360867127639693
3520202,2021,8,8,144,9631,0.8306510227390718,14.951718409303291
3520202,2022,8,8,133,10605,0.7543611504007544,12.541254125412541
3520202,2023,9,8,145,10605,0.8486562942008486,13.672795851013673
3520202,2024,10,8,143,10904,0.917094644167278,13.114453411592077
3520301,2021,29,9,348,31117,0.9319664492078285,11.183597390493942
3520301,2022,32,9,316,29115,1.0990898162459213,10.853511935428473
3520301,2023,29,9,404,29115,0.9960501459728662,13.876008930104758
3520301,2024,31,0,449,29881,1.0374485458987317,15.026270874468727
3520400,2021,31,49,912,36194,0.8564955517489087,25.197546554677572
3520400,2022,34,50,1064,34934,0.9732638690101334,30.457434018434764
3520400,2023,38,30,1102,34934,1.0877655006583844,31.545199519093146
3520400,2024,44,30,1150,36329,1.211153623826695,31.65515153183407
3520426,2021,12,0,158,11552,1.0387811634349031,13.677285318559557
3520426,2022,12,0,171,13419,0.894254415381176,12.743125419181759
3520426,2023,13,0,191,13419,0.9687756166629407,14.23354944481705
3520426,2024,13,0,228,13955,0.9315657470440702,16.338230025080616
3520442,2021,111,89,628,26886,4.1285427359964295,23.357881425277096
3520442,2022,121,89,686,25549,4.735997495009589,26.850365963442794
3520442,2023,120,83,707,25549,4.69685701984422,27.672315941915535
3520442,2024,129,83,666,26240,4.916158536585366,25.38109756097561
3520509,2021,398,235,3645,260690,1.5267175572519083,13.982124362269362
3520509,2022,423,273,4222,255748,1.6539718785679653,16.50843799365
3520509,2023,418,257,4393,255748,1.6344213835494315,17.177064923283858
3520509,2024,335,330,4686,267796,1.2509522173594827,17.498394300138912
3520608,2021,8,0,75,4873,1.6416991586291811,15.390929612148573
3520608,2022,8,0,77,5090,1.5717092337917484,15.12770137524558
3520608,2023,9,0,80,5090,1.768172888015717,15.717092337917483
3520608,2024,9,0,82,5191,1.7337699865151224,15.796570988248892
3520707,2021,6,32,108,3876,1.5479876160990713,27.86377708978328
3520707,2022,6,32,116,4035,1.486988847583643,28.748451053283766
3520707,2023,6,32,112,4035,1.486988847583643,27.75712515489467
3520707,2024,7,32,119,4109,1.7035775127768313,28.960817717206133
3520806,2021,2,0,55,4045,0.4944375772558715,13.597033374536464
3520806,2022,2,0,61,3615,0.5532503457814661,16.874135546334717
3520806,2023,2,0,67,3615,0.5532503457814661,18.533886583679116
3520806,2024,2,0,61,3671,0.5448106782892945,16.616725687823482
3520905,2021,20,29,129,15165,1.3188262446422685,8.506429277942631
3520905,2022,20,35,165,13712,1.4585764294049008,12.033255542590432
3520905,2023,19,35,181,13712,1.3856476079346558,13.200116686114352
3520905,2024,20,35,188,13933,1.4354410392593124,13.493145769037536
3521002,2021,32,13,294,38771,0.8253591601970546,7.5829872843104384
3521002,2022,31,13,322,36459,0.8502701664883843,8.831838503524507
3521002,2023,31,13,336,36459,0.8502701664883843,9.215831481938617
3521002,2024,31,13,410,37999,0.8158109423932209,10.789757625200663
3521101,2021,8,0,123,7824,1.0224948875255624,15.72085889570552
3521101,2022,9,0,150,6831,1.3175230566534915,21.958717610891522
3521101,2023,8,0,203,6831,1.1711316059142145,29.7174645000732
3521101,2024,9,1,245,6999,1.2858979854264896,35.00500071438777
3521150,2021,4,0,97,5557,0.7198128486593486,17.455461579989205
3521150,2022,3,0,119,6761,0.44372134299659816,17.600946605531725
3521150,2023,3,0,106,6761,0.44372134299659816,15.678154119213136
3521150,2024,3,0,101,7037,0.4263180332528066,14.352707119511155
3521200,2021,5,0,72,4180,1.1961722488038278,17.22488038277512
3521200,2022,5,0,77,4046,1.235788433020267,19.031141868512112
3521200,2023,5,0,94,4046,1.235788433020267,23.23282254078102
3521200,2024,5,0,100,4091,1.2221950623319482,24.443901246638962
3521309,2021,46,44,325,16794,2.7390734786233177,19.352149577229966
3521309,2022,58,45,395,14454,4.012730040127301,27.328075273280753
3521309,2023,60,43,366,14454,4.151100041511,25.321710253217102
3521309,2024,62,43,394,14691,4.220270914165135,26.81914097066231
3521408,2021,32,2,233,24982,1.2809222640301017,9.326715234969177
3521408,2022,37,15,255,21967,1.6843446988664816,11.608321573268995
3521408,2023,29,2,255,21967,1.3201620612737288,11.608321573268995
3521408,2024,30,2,286,22435,1.337196344996657,12.74793848896813
3521507,2021,9,0,106,8101,1.11097395383286,13.084804345142574
3521507,2022,10,0,109,6867,1.4562399883500803,15.873015873015872
3521507,2023,11,0,115,6867,1.601863987185088,16.746759866025922
3521507,2024,11,0,124,6946,1.5836452634609846,17.852001151742012
3521606,2021,11,0,102,8356,1.3164193393968406,12.206797510770704
3521606,2022,6,0,105,7085,0.8468595624558928,14.820042342978123
3521606,2023,8,0,115,7085,1.1291460832745237,16.231474947071277
3521606,2024,9,0,125,7145,1.2596221133659902,17.49475157452764
3521705,2021,23,12,184,17405,1.3214593507612755,10.571674806090204
3521705,2022,24,12,214,17983,1.334593783017294,11.900127898570872
3521705,2023,24,12,232,17983,1.334593783017294,12.901073235833843
3521705,2024,27,12,276,18258,1.4788038120276044,15.116661189615511
3521804,2021,30,25,230,27632,1.0856977417486973,8.32368268674001
3521804,2022,31,25,247,25180,1.2311358220810167,9.809372517871326
3521804,2023,32,25,248,25180,1.2708498808578237,9.849086576648133
3521804,2024,24,21,246,25930,0.9255688391824142,9.487080601619745
3521903,2021,30,46,275,15331,1.9568195160133066,17.937512230121975
3521903,2022,30,50,243,16989,1.7658484901995408,14.303372770616281
3521903,2023,31,50,239,16989,1.8247101065395255,14.067926305256343
3521903,2024,35,35,276,17420,2.0091848450057403,15.843857634902411
3522000,2021,3,0,51,3937,0.762001524003048,12.954025908051815
3522000,2022,2,0,45,3618,0.5527915975677169,12.437810945273633
3522000,2023,2,0,43,3618,0.5527915975677169,11.885019347705915
3522000,2024,2,0,47,3702,0.5402485143165856,12.69584008643976
3522109,2021,85,127,2062,104351,0.8145585571772193,19.760232292934422
3522109,2022,91,125,2048,112476,0.8090614886731392,18.20832888794054
3522109,2023,96,118,2220,112476,0.8535154166222128,19.73754400938867
3522109,2024,100,118,2197,117435,0.851534891642185,18.708221569378804
3522158,2021,4,0,43,3332,1.2004801920768307,12.90516206482593
3522158,2022,4,0,44,3422,1.1689070718877848,12.857977790765634
3522158,2023,4,0,41,3422,1.1689070718877848,11.981297486849796
3522158,2024,4,0,44,3490,1.146131805157593,12.607449856733524
3522208,2021,72,284,2403,179574,0.40094891242607505,13.381669952220255
3522208,2022,75,247,2513,158522,0.47312045015833765,15.8526892166387
3522208,2023,80,247,2736,158522,0.5046618135022268,17.25943402177616
3522208,2024,89,199,3026,163928,0.5429212825142746,18.459323605485334
3522307,2021,415,143,2540,167106,2.4834536162675187,15.199932976673487
3522307,2022,435,153,2692,157790,2.756828696368591,17.06065023132011
3522307,2023,448,141,2785,157790,2.8392166803979975,17.650041193992013
3522307,2024,466,180,3009,163774,2.8453844932651093,18.372879700074492
3522406,2021,282,125,1985,95241,2.960909692254386,20.841864323138143
3522406,2022,294,158,2121,89728,3.2765691868758915,23.638106276747504
3522406,2023,315,135,2018,89728,3.5106098430813124,22.490192582025678
3522406,2024,339,135,2104,92324,3.671851306269226,22.78930722239071
3522505,2021,112,301,3656,244131,0.4587700865518922,14.975566396729624
3522505,2022,122,375,4271,232297,0.5251897355540537,18.38594557828986
3522505,2023,124,331,4382,232297,0.5337994033500217,18.86378214096609
3522505,2024,127,331,4603,241924,0.5249582513516642,19.026636464344175
3522604,2021,152,137,2306,75683,2.0083770463644415,30.469193874450006
3522604,2022,158,120,2212,72022,2.193774124573047,30.71283774402266
3522604,2023,160,110,2307,72022,2.221543417289162,32.0318791480381
3522604,2024,166,110,2420,73919,2.2457013758303006,32.738538129574266
3522653,2021,7,0,64,4294,1.6301816488122962,14.904517931998138
3522653,2022,7,0,72,4306,1.625638643752903,16.72085462145843
3522653,2023,7,0,78,4306,1.625638643752903,18.114259173246634
3522653,2024,7,0,88,4405,1.5891032917139616,19.977298524404087
3522703,2021,95,74,579,43536,2.1821021683204704,13.29933847850055
3522703,2022,97,79,604,39493,2.456131466335806,15.29384954295698
3522703,2023,101,79,654,39493,2.5574152381434683,16.559896690552755
3522703,2024,109,79,666,40464,2.6937524713325427,16.459074733096084
3522802,2021,19,37,243,15197,1.2502467592287951,15.98999802592617
3522802,2022,19,34,255,14085,1.348952786652467,18.104366347177848
3522802,2023,19,30,264,14085,1.348952786652467,18.743343982960596
3522802,2024,22,30,266,14260,1.5427769985974753,18.65357643758766
3522901,2021,14,21,193,14297,0.9792264111352033,13.4993355249353
3522901,2022,15,21,199,13659,1.098177026136613,14.569148546745737
3522901,2023,15,21,184,13659,1.098177026136613,13.470971520609123
3522901,2024,16,25,182,13984,1.1441647597254005,13.01487414187643
3523008,2021,5,0,68,4994,1.001201441730076,13.616339607529035
3523008,2022,5,0,65,3979,1.2565971349585323,16.33576275446092
3523008,2023,5,0,71,3979,1.2565971349585323,17.84367931641116
3523008,2024,5,0,71,4014,1.2456402590931739,17.68809167912307
3523107,2021,97,190,2930,379082,0.255881313277866,7.729198432001519
3523107,2022,100,199,3087,369275,0.270800893642949,8.359623586757836
3523107,2023,95,182,3053,369275,0.25726084896080154,8.267551282919232
3523107,2024,113,199,3325,382521,0.29540861808894153,8.692333231378147
3523206,2021,81,58,586,50778,1.5951790145338531,11.540430895269607
3523206,2022,81,58,578,44438,1.8227643008236194,13.006885998469778
3523206,2023,86,58,628,44438,1.9352806156892748,14.132049147126333
3523206,2024,88,58,668,45327,1.9414477022525205,14.737353012553225
3523305,2021,13,0,163,17754,0.7322293567646727,9.181029627126282
3523305,2022,12,0,169,15528,0.7727975270479134,10.883565172591448
3523305,2023,12,0,238,15528,0.7727975270479134,15.327150953116949
3523305,2024,12,0,236,15762,0.7613247049866768,14.97271919807131
3523404,2021,200,106,1617,124254,1.6096061293801407,13.013665556038438
3523404,2022,208,128,1636,121590,1.710666995641089,13.455053869561642
3523404,2023,215,106,1659,121590,1.7682375195328563,13.644214162348877
3523404,2024,230,106,1846,126403,1.819577066999992,14.60408376383472
3523503,2021,20,12,156,21139,0.9461185486541464,7.379724679502341
3523503,2022,21,12,162,19070,1.1012060828526482,8.495018353434714
3523503,2023,21,12,170,19070,1.1012060828526482,8.914525432616674
3523503,2024,22,12,192,19427,1.132444535955114,9.883152313790085
3523602,2021,27,17,300,18610,1.4508328855454056,16.12036539494895
3523602,2022,24,16,301,16148,1.4862521674510776,18.640079266782262
3523602,2023,28,11,342,16148,1.7339608620262572,21.179093386177854
3523602,2024,31,11,387,16433,1.8864480009736506,23.550173431509766
3523701,2021,6,0,72,6587,0.9108850766661606,10.930620919993927
3523701,2022,7,0,88,5779,1.211282228759301,15.227548018688355
3523701,2023,7,0,112,5779,1.211282228759301,19.380515660148816
3523701,2024,7,0,98,5861,1.1943354376386282,16.720696126940794
3523800,2021,6,0,67,7862,0.7631645891630628,8.522004578987534
3523800,2022,6,0,71,8046,0.7457121551081282,8.824260502112852
3523800,2023,8,0,73,8046,0.9942828734775043,9.072831220482229
3523800,2024,8,0,76,8210,0.97442143727162,9.25700365408039
3523909,2021,343,150,2678,177150,1.9362122495060683,15.11713237369461
3523909,2022,357,128,3183,168240,2.1219686162624822,18.919400855920117
3523909,2023,368,217,3474,168240,2.187351402757965,20.6490727532097
3523909,2024,374,246,3765,174561,2.1425175153671208,21.56839156512623
3524006,2021,59,35,767,64330,0.9171459661122338,11.92289755945904
3524006,2022,65,31,912,70616,0.9204712812960235,12.914920131414975
3524006,2023,65,31,898,70616,0.9204712812960235,12.716664778520448
3524006,2024,72,31,1069,74119,0.9714108393259488,14.422752600547769
3524105,2021,204,108,1036,42259,4.827374050498118,24.515487825078683
3524105,2022,219,120,1018,37571,5.828963828484735,27.095366106837723
3524105,2023,224,95,1026,37571,5.962045194431876,27.308296292353145
3524105,2024,230,95,1128,38451,5.981638969077528,29.336038074432395
3524204,2021,9,9,127,6963,1.2925463162429986,18.239264684762315
3524204,2022,11,10,129,6221,1.76820446873493,20.736216042436908
3524204,2023,12,9,132,6221,1.9289503295290145,21.21845362481916
3524204,2024,13,9,137,6293,2.0657873828062927,21.77022088034324
3524303,2021,186,116,1337,78029,2.383729126350459,17.13465506414282
3524303,2022,200,116,1532,71821,2.7847008535108118,21.330808537892818
3524303,2023,231,109,1704,71821,3.2163294858049873,23.725651271912113
3524303,2024,239,109,1780,73467,3.253161283297263,24.22856520614698
3524402,2021,433,408,5039,237119,1.82608732324276,21.250933075797384
3524402,2022,470,368,5613,240275,1.9560919779419415,23.36073249401727
3524402,2023,493,375,6057,240275,2.0518156279263344,25.208615128498593
3524402,2024,530,364,6194,249968,2.1202713947385265,24.77917173398195
3524501,2021,9,36,210,7322,1.229172357279432,28.680688336520074
3524501,2022,9,36,220,7613,1.1821883620123472,28.897937738079598
3524501,2023,9,36,236,7613,1.1821883620123472,30.99960593721266
3524501,2024,8,17,222,7878,1.0154861640010155,28.17974105102818
3524600,2021,21,0,235,17911,1.1724638490313215,13.120428786779074
3524600,2022,22,0,233,16097,1.3667142945890538,14.474746847238617
3524600,2023,22,0,247,16097,1.3667142945890538,15.344474125613468
3524600,2024,24,0,274,16254,1.4765596160944998,16.857388950412204
3524709,2021,104,67,1145,59921,1.7356185644431836,19.10849284891774
3524709,2022,112,74,1626,59347,1.887205755977556,27.39818356445987
3524709,2023,117,68,1767,59347,1.9714560129408394,29.77404081082447
3524709,2024,123,68,1825,61801,1.9902590572968073,29.530266500542062
3524808,2021,234,162,1612,49291,4.747316954413584,32.703739019293586
3524808,2022,233,163,1702,48776,4.776939478432015,34.89421026734459
3524808,2023,238,153,1733,48776,4.879448909299655,35.52976873872396
3524808,2024,233,153,1801,50017,4.658416138512905,36.00775736249675
3524907,2021,7,0,79,6828,1.0251903925014645,11.570005858230815
3524907,2022,7,0,81,6397,1.0942629357511333,12.66218539940597
3524907,2023,4,0,79,6397,0.6252931061435048,12.34953884633422
3524907,2024,7,0,90,6575,1.064638783269962,13.688212927756654
3525003,2021,57,30,920,127734,0.44623984217201373,7.2024676280395195
3525003,2022,62,18,875,118045,0.5252234317421323,7.412427464102673
3525003,2023,66,10,861,118045,0.559108814435173,7.2938286246770305
3525003,2024,70,10,949,121988,0.5738269337967669,7.779453716759026
3525102,2021,65,0,451,45544,1.4271912875461092,9.90251185666608
3525102,2022,70,0,527,45282,1.545868115365929,11.638178525683495
3525102,2023,70,0,508,45282,1.545868115365929,11.218585751512743
3525102,2024,72,0,508,46868,1.5362294102585987,10.838951950157892
3525201,2021,28,11,338,31173,0.8982131973181919,10.842716453341032
3525201,2022,28,11,356,37535,0.7459704276009058,9.484481150925802
3525201,2023,27,11,372,37535,0.7193286266151592,9.91074996669775
3525201,2024,30,11,359,39531,0.7588980799878576,9.081480357188031
3525300,2021,479,543,5346,153463,3.121273531730776,34.835758456435755
3525300,2022,480,699,5424,133497,3.5955864176723074,40.63012651969707
3525300,2023,478,624,5449,133497,3.5806048075986725,40.8173966456175
3525300,2024,500,625,5597,137323,3.6410506615789053,40.75792110571427
3525409,2021,3,0,65,3143,0.9545020680878142,20.680878141902642
3525409,2022,3,0,67,3863,0.7765984985762361,17.344033134869274
3525409,2023,3,0,71,3863,0.7765984985762361,18.379497799637587
3525409,2024,3,0,71,3976,0.7545271629778671,17.857142857142858
3525508,2021,11,9,150,13453,0.8176614881439085,11.149929383780568
3525508,2022,13,9,154,12815,1.0144362075692548,12.01716738197425
3525508,2023,13,9,149,12815,1.0144362075692548,11.626999609832227
3525508,2024,19,9,195,13095,1.4509354715540281,14.891179839633446
3525607,2021,7,0,69,4577,1.529386060738475,15.07537688442211
3525607,2022,6,0,76,4371,1.3726835964310227,17.38732555479295
3525607,2023,6,0,75,4371,1.3726835964310227,17.158544955387786
3525607,2024,6,0,80,4456,1.3464991023339319,17.953321364452425
3525706,2021,68,30,432,37707,1.803378683003156,11.456758692020049
3525706,2022,70,44,466,36633,1.9108454126061203,12.720770889635029
3525706,2023,75,44,424,36633,2.0473343706494145,11.574263642071356
3525706,2024,78,44,446,37859,2.060276288333025,11.780554161493965
3525805,2021,5,0,62,4824,1.0364842454394694,12.85240464344942
3525805,2022,5,0,76,4254,1.1753643629525152,17.865538316878233
3525805,2023,5,0,75,4254,1.1753643629525152,17.63046544428773
3525805,2024,4,0,66,4308,0.9285051067780873,15.32033426183844
3525854,2021,6,0,51,3467,1.7306028266512836,14.71012402653591
3525854,2022,6,0,52,3056,1.963350785340314,17.015706806282722
3525854,2023,5,0,55,3056,1.6361256544502618,17.99738219895288
3525854,2024,5,0,58,3123,1.601024655779699,18.57188600704451
3525904,2021,1686,767,9020,426935,3.9490788995982995,21.127337885158163
3525904,2022,1762,793,11105,443221,3.975443401824372,25.055220758944184
3525904,2023,1823,805,11712,443221,4.113072259662786,26.424740704975623
3525904,2024,1906,845,12687,460313,4.140660811230619,27.56168085628692
3526001,2021,36,32,349,20978,1.7160835160644485,16.636476308513682
3526001,2022,36,31,365,20448,1.7605633802816902,17.850156494522693
3526001,2023,37,31,399,20448,1.8094679186228484,19.512910798122068
3526001,2024,37,31,365,20878,1.7722004023373887,17.482517482517483
3526100,2021,15,0,241,18627,0.8052826542116283,12.938207977666828
3526100,2022,16,0,236,17154,0.9327270607438498,13.757724145971785
3526100,2023,16,0,241,17154,0.9327270607438498,14.049201352454238
3526100,2024,16,0,236,17255,0.927267458707621,13.677195015937409
3526209,2021,15,5,348,31844,0.47104635096093456,10.928275342293682
3526209,2022,17,20,363,27404,0.6203473945409429,13.246241424609545
3526209,2023,16,1,363,27404,0.5838563713326521,13.246241424609545
3526209,2024,18,1,362,28007,0.6426964687399579,12.92534009354804
3526308,2021,8,0,84,4882,1.6386726751331422,17.206063088897995
3526308,2022,8,0,89,5083,1.5738736966358449,17.509344875073776
3526308,2023,8,0,93,5083,1.5738736966358449,18.296281723391697
3526308,2024,9,0,96,5182,1.7367811655731378,18.52566576611347
3526407,2021,91,38,412,29047,3.132853650979447,14.183908837401452
3526407,2022,91,43,447,26261,3.465214576748791,17.021438635238567
3526407,2023,95,28,440,26261,3.617531701001485,16.754883667796353
3526407,2024,98,28,435,27009,3.6284201562442147,16.10574253026769
3526506,2021,8,0,89,12581,0.6358795008345918,7.074159446784834
3526506,2022,9,0,95,9689,0.928888430178553,9.804933429662503
3526506,2023,9,0,97,9689,0.928888430178553,10.011353080813294
3526506,2024,9,0,104,9909,0.9082652134423251,10.495509133111314
3526605,2021,5,0,81,7361,0.6792555359326179,11.003939682108408
3526605,2022,7,0,84,7171,0.9761539534235114,11.713847441082136
3526605,2023,9,0,79,7171,1.255055082973086,11.0165946172082
3526605,2024,11,0,80,7328,1.5010917030567685,10.91703056768559
3526704,2021,213,88,1639,105273,2.023310820438289,15.569044294358477
3526704,2022,221,88,1636,98161,2.2514033068122776,16.666496877578673
3526704,2023,217,93,1677,98161,2.2106539256935034,17.084178034046108
3526704,2024,230,93,1792,101316,2.270125152986695,17.687235974574598
3526803,2021,225,77,1060,69533,3.2358736139674686,15.244560136913408
3526803,2022,249,86,1153,66505,3.744079392526878,17.337042327644536
3526803,2023,264,68,1281,66505,3.969626343883918,19.261709645891287
3526803,2024,294,68,1411,68395,4.29855983624534,20.630163023612837
3526902,2021,836,445,6205,310783,2.6899798251513114,19.9656995395501
3526902,2022,1019,412,7810,291869,3.491292326351891,26.7585800478982
3526902,2023,1056,396,7647,291869,3.618061527603137,26.200110323467037
3526902,2024,1094,388,7790,300728,3.6378388444042455,25.903806762256924
3527009,2021,14,0,140,8201,1.7071088891598585,17.071088891598585
3527009,2022,14,0,135,7014,1.996007984031936,19.24721984602224
3527009,2023,15,0,155,7014,2.1385799828913603,22.09865982321072
3527009,2024,22,0,182,7147,3.078214635511403,25.465230166503428
3527108,2021,523,170,1878,78978,6.622097292917015,23.77877383575173
3527108,2022,549,180,1974,74779,7.341633346260314,26.39778547453162
3527108,2023,572,137,2053,74779,7.64920632797978,27.45423180304631
3527108,2024,576,127,2109,76729,7.506940009644333,27.486348056145655
3527207,2021,290,166,2523,89532,3.239065362105169,28.179868650314972
3527207,2022,340,163,2961,84855,4.00683518944081,34.894820576277176
3527207,2023,342,149,2911,84855,4.030404808202227,34.30558010724177
3527207,2024,344,157,2938,87370,3.9372782419594827,33.627103124642325
3527256,2021,5,0,35,2311,2.163565556036348,15.144958892254435
3527256,2022,5,0,37,1950,2.5641025641025643,18.974358974358974
3527256,2023,4,0,37,1950,2.051282051282051,18.974358974358974
3527256,2024,4,0,40,1968,2.032520325203252,20.32520325203252
3527306,2021,44,36,837,51007,0.8626266982963123,16.40951241986394
3527306,2022,46,35,929,51847,0.8872258761355527,17.91810519412888
3527306,2023,48,24,1006,51847,0.9258009142284028,19.40324416070361
3527306,2024,48,24,1022,54111,0.8870654765204856,18.88710243758201
3527405,2021,38,32,289,22022,1.7255471800926345,13.123240395967668
3527405,2022,42,36,315,20061,2.0936144758486614,15.702108568864961
3527405,2023,40,36,297,20061,1.9939185484272965,14.804845222072679
3527405,2024,41,36,312,20372,2.012566267425879,15.315138425289613
3527504,2021,3,0,39,2412,1.243781094527363,16.16915422885572
3527504,2022,3,0,42,2372,1.2647554806070826,17.706576728499158
3527504,2023,3,0,47,2372,1.2647554806070826,19.81450252951096
3527504,2024,3,0,56,2419,1.2401818933443571,23.15006200909467
3527603,2021,21,0,375,15628,1.343742001535705,23.995392884566165
3527603,2022,22,0,271,12265,1.7937219730941705,22.095393395841825
3527603,2023,26,0,315,12265,2.119853240929474,25.68283734203017
3527603,2024,24,0,294,12531,1.9152501795547043,23.461814699545126
3527702,2021,7,3,78,5918,1.1828320378506252,13.18012842176411
3527702,2022,7,0,101,4701,1.4890448840672197,21.484790470112742
3527702,2023,6,0,89,4701,1.2763241863433312,18.93214209742608
3527702,2024,7,0,92,4751,1.4733740265207325,19.3643443485582
3527801,2021,5,0,46,4608,1.0850694444444444,9.982638888888888
3527801,2022,5,0,50,3981,1.2559658377292138,12.559658377292138
3527801,2023,5,0,38,3981,1.2559658377292138,9.545340366742025
3527801,2024,4,0,46,4017,0.9957679860592482,11.451331839681353
