ano,sigla_uf,id_municipio,populacao
2024,SP,3518800,1345364
2024,SP,3518859,7462
2024,SP,3518909,4276
2024,SP,3519006,9302
2024,SP,3519055,15596
2024,SP,3519071,247331
2024,SP,3519105,10633
2024,SP,3519204,6207
2024,SP,3519253,8257
2024,SP,3519303,33110
2024,SP,3519402,11934
2024,SP,3519501,6461
2024,SP,3519600,61908
2024,SP,3519709,77651
2024,SP,3519808,7969
2024,SP,3519907,7739
2024,SP,3520004,23430
2024,SP,3520103,26755
2024,SP,3520202,10904
2024,SP,3520301,29881
2024,SP,3520400,36329
2024,SP,3520426,13955
2024,SP,3520442,26240
2024,SP,3520509,267796
2024,SP,3520608,5191
2024,SP,3520707,4109
2024,SP,3520806,3671
2024,SP,3520905,13933
2024,SP,3521002,37999
2024,SP,3521101,6999
2024,SP,3521150,7037
2024,SP,3521200,4091
2024,SP,3521309,14691
2024,SP,3521408,22435
2024,SP,3521507,6946
2024,SP,3521606,7145
2024,SP,3521705,18258
2024,SP,3521804,25930
2024,SP,3521903,17420
2024,SP,3522000,3702
2024,SP,3522109,117435
2024,SP,3522158,3490
2024,SP,3522208,163928
2024,SP,3522307,163774
2024,SP,3522406,92324
2024,SP,3522505,241924
2024,SP,3522604,73919
2024,SP,3522653,4405
2024,SP,3522703,40464
2024,SP,3522802,14260
2024,SP,3522901,13984
2024,SP,3523008,4014
2024,SP,3523107,382521
2024,SP,3523206,45327
2024,SP,3523305,15762
2024,SP,3523404,126403
2024,SP,3523503,19427
2024,SP,3523602,16433
2024,SP,3523701,5861
2024,SP,3523800,8210
2024,SP,3523909,174561
2024,SP,3524006,74119
2024,SP,3524105,38451
2024,SP,3524204,6293
2024,SP,3524303,73467
2024,SP,3524402,249968
2024,SP,3524501,7878
2024,SP,3524600,16254
2024,SP,3524709,61801
2024,SP,3524808,50017
2024,SP,3524907,6575
2024,SP,3525003,121988
2024,SP,3525102,46868
2024,SP,3525201,39531
2024,SP,3525300,137323
2024,SP,3525409,3976
2024,SP,3525508,13095
2024,SP,3525607,4456
2024,SP,3525706,37859
2024,SP,3525805,4308
2024,SP,3525854,3123
2024,SP,3525904,460313
2024,SP,3526001,20878
2024,SP,3526100,17255
2024,SP,3526209,28007
2024,SP,3526308,5182
2024,SP,3526407,27009
2024,SP,3526506,9909
2024,SP,3526605,7328
2024,SP,3526704,101316
2024,SP,3526803,68395
2024,SP,3526902,300728
2024,SP,3527009,7147
2024,SP,3527108,76729
2024,SP,3527207,87370
2024,SP,3527256,1968
2024,SP,3527306,54111
2024,SP,3527405,20372
2024,SP,3527504,2419
2024,SP,3527603,12531
2024,SP,3527702,4751
2024,SP,3527801,4017
2024,SP,3527900,2699
2024,SP,3528007,17120
2024,SP,3528106,7587
2024,SP,3528205,4048
2024,SP,3528304,3212
2024,SP,3528403,51660
2024,SP,3528502,97399
2024,SP,3528601,10092
2024,SP,3528700,4627
2024,SP,3528809,12826
2024,SP,3528858,3392
2024,SP,3528908,3539
2024,SP,3529005,246627
2024,SP,3529104,1870
2024,SP,3529203,25299
2024,SP,3529302,80998
2024,SP,3529401,429380
2024,SP,3529500,6369
2024,SP,3529609,4697
2024,SP,3529658,1988
2024,SP,3529708,19655
2024,SP,3529807,11349
2024,SP,3529906,18679
2024,SP,3530003,3199
2024,SP,3530102,28737
2024,SP,3530201,16069
2024,SP,3530300,65485
2024,SP,3530409,4771
2024,SP,3530508,69324
2024,SP,3530607,468120
2024,SP,3530706,159735
2024,SP,3530805,95534
2024,SP,3530904,3815
2024,SP,3531001,1954
2024,SP,3531100,64519
2024,SP,3531209,8873
2024,SP,3531308,48725
2024,SP,3531407,22650
2024,SP,3531506,18363
2024,SP,3531605,4301
2024,SP,3531704,4205
2024,SP,3531803,67296
2024,SP,3531902,28561
2024,SP,3532009,14081
2024,SP,3532058,4079
2024,SP,3532108,3763
2024,SP,3532157,2699
2024,SP,3532207,5908
2024,SP,3532306,7134
2024,SP,3532405,18620
2024,SP,3532504,9921
2024,SP,3532603,9944
2024,SP,3532702,4860
2024,SP,3532801,6858
2024,SP,3532827,8631
2024,SP,3532843,2058
2024,SP,3532868,1074
2024,SP,3532900,9459
2024,SP,3533007,19725
2024,SP,3533106,2188
2024,SP,3533205,4795
2024,SP,3533254,4469
2024,SP,3533304,2838
2024,SP,3533403,64228
2024,SP,3533502,39435
2024,SP,3533601,7550
2024,SP,3533700,4412
2024,SP,3533809,2540
2024,SP,3533908,56701
2024,SP,3534005,4912
2024,SP,3534104,6180
2024,SP,3534203,6145
2024,SP,3534302,39193
2024,SP,3534401,756952
2024,SP,3534500,2504
2024,SP,3534609,32099
2024,SP,3534708,106877
2024,SP,3534757,10596
2024,SP,3534807,7901
2024,SP,3534906,15217
2024,SP,3535002,11689
2024,SP,3535101,9709
2024,SP,3535200,8994
2024,SP,3535309,19767
2024,SP,3535408,15214
2024,SP,3535507,42087
2024,SP,3535606,17950
2024,SP,3535705,6211
2024,SP,3535804,19799
2024,SP,3535903,4111
2024,SP,3536000,10729
2024,SP,3536109,7382
2024,SP,3536208,19576
2024,SP,3536257,3001
2024,SP,3536307,14837
2024,SP,3536406,8200
2024,SP,3536505,115690
2024,SP,3536570,2146
2024,SP,3536604,7430
2024,SP,3536703,46223
2024,SP,3536802,6718
2024,SP,3536901,2848
2024,SP,3537008,15742
2024,SP,3537107,44332
2024,SP,3537156,2838
2024,SP,3537206,11539
2024,SP,3537305,63317
2024,SP,3537404,24389
2024,SP,3537503,8969
2024,SP,3537602,70543
2024,SP,3537701,5623
2024,SP,3537800,54237
2024,SP,3537909,28417
2024,SP,3538006,172027
2024,SP,3538105,14721
2024,SP,3538204,15605
2024,SP,3538303,3296
2024,SP,3538501,12570
2024,SP,3538600,26764
2024,SP,3538709,438827
2024,SP,3538808,30261
2024,SP,3538907,22743
2024,SP,3539004,11076
2024,SP,3539103,18836
2024,SP,3539202,26065
2024,SP,3539301,75475
2024,SP,3539400,15554
2024,SP,3539509,34416
2024,SP,3539608,4454
2024,SP,3539707,3061
2024,SP,3539806,106431
2024,SP,3539905,5696
2024,SP,3540002,20512
2024,SP,3540101,3443
2024,SP,3540200,38376
2024,SP,3540259,4196
2024,SP,3540309,2415
2024,SP,3540408,4185
2024,SP,3540507,10773
2024,SP,3540606,58345
2024,SP,3540705,53940
2024,SP,3540754,20767
2024,SP,3540804,18994
2024,SP,3540853,2599
2024,SP,3540903,17309
2024,SP,3541000,365577
2024,SP,3541059,5246
2024,SP,3541109,3841
2024,SP,3541208,14772
2024,SP,3541307,40383
2024,SP,3541406,234083
2024,SP,3541505,35902
2024,SP,3541604,35991
2024,SP,3541653,3472
2024,SP,3541703,13399
2024,SP,3541802,3351
2024,SP,3541901,9146
2024,SP,3542008,7225
2024,SP,3542107,9133
2024,SP,3542206,29305
2024,SP,3542305,4611
2024,SP,3542404,20565
2024,SP,3542503,7808
2024,SP,3542602,61732
2024,SP,3542701,6492
2024,SP,3542800,3166
2024,SP,3542909,11079
2024,SP,3543006,18930
2024,SP,3543105,4706
2024,SP,3543204,4768
2024,SP,3543238,2045
2024,SP,3543253,7570
2024,SP,3543303,118877
2024,SP,3543402,728400
2024,SP,3543501,5647
2024,SP,3543600,4158
2024,SP,3543709,9145
2024,SP,3543808,9357
2024,SP,3543907,208857
2024,SP,3544004,32267
2024,SP,3544103,45317
2024,SP,3544202,10453
2024,SP,3544251,17533
2024,SP,3544301,11095
2024,SP,3544400,2741
2024,SP,3544509,3965
2024,SP,3544608,5185
2024,SP,3544707,2519
2024,SP,3544806,6612
2024,SP,3544905,11654
2024,SP,3545001,15396
2024,SP,3545100,4883
2024,SP,3545159,8371
2024,SP,3545209,140125
2024,SP,3545308,45138
2024,SP,3545407,9212
2024,SP,3545506,3699
2024,SP,3545605,14203
2024,SP,3545704,6543
2024,SP,3545803,189338
2024,SP,3546009,14212
2024,SP,3546108,2677
2024,SP,3546207,4365
2024,SP,3546256,2162
2024,SP,3546306,29525
2024,SP,3546405,47677
2024,SP,3546504,6256
2024,SP,3546603,36098
2024,SP,3546702,24107
2024,SP,3546801,54586
2024,SP,3546900,7181
2024,SP,3547007,5314
2024,SP,3547106,3012
2024,SP,3547205,1698
2024,SP,3547304,162341
2024,SP,3547403,2790
2024,SP,3547502,25060
2024,SP,3547601,23725
2024,SP,3547650,1686
2024,SP,3547700,18045
2024,SP,3547809,778711
2024,SP,3547908,6917
2024,SP,3548005,23779
2024,SP,3548054,8568
2024,SP,3548104,6237
2024,SP,3548203,7294
2024,SP,3548302,3063
2024,SP,3548401,3933
2024,SP,3548500,429567
2024,SP,3548609,11948
2024,SP,3548708,840499
2024,SP,3548807,172109
2024,SP,3548906,265294
2024,SP,3549003,2629
2024,SP,3549102,95762
2024,SP,3549201,2622
2024,SP,3549250,1880
2024,SP,3549300,2288
2024,SP,3549409,49815
2024,SP,3549508,7690
2024,SP,3549607,3898
2024,SP,3549706,53416
2024,SP,3549805,501597
2024,SP,3549904,724756
2024,SP,3549953,16458
2024,SP,3550001,10497
2024,SP,3550100,38166
2024,SP,3550209,32904
2024,SP,3550308,11895578
2024,SP,3550407,39725
2024,SP,3550506,7333
2024,SP,3550605,81342
2024,SP,3550704,84019
2024,SP,3550803,10484
2024,SP,3550902,13590
2024,SP,3551009,338407
2024,SP,3551108,10632
2024,SP,3551207,3769
2024,SP,3551306,3187
2024,SP,3551405,13058
2024,SP,3551504,45408
2024,SP,3551603,30920
2024,SP,3551702,131600
2024,SP,3551801,12912
2024,SP,3551900,14724
2024,SP,3552007,6313
2024,SP,3552106,41405
2024,SP,3552205,757459
2024,SP,3552304,7466
2024,SP,3552403,289787
2024,SP,3552502,318765
2024,SP,3552551,3464
2024,SP,3552601,11499
2024,SP,3552700,14994
2024,SP,3552809,284274
2024,SP,3552908,6399
2024,SP,3553005,13006
2024,SP,3553104,5751
2024,SP,3553203,6733
2024,SP,3553302,21682
2024,SP,3553401,26021
2024,SP,3553500,8122
2024,SP,3553609,11936
2024,SP,3553658,2652
2024,SP,3553708,53322
2024,SP,3553807,24863
2024,SP,3553856,7112
2024,SP,3553906,6635
2024,SP,3553955,15248
2024,SP,3554003,128560
2024,SP,3554102,321298
2024,SP,3554201,4142
2024,SP,3554300,22559
2024,SP,3554409,7985
2024,SP,3554508,38690
2024,SP,3554607,2490
2024,SP,3554656,2063
2024,SP,3554706,9484
2024,SP,3554755,1719
2024,SP,3554805,53083
2024,SP,3554904,7013
2024,SP,3554953,6947
2024,SP,3555000,65416
2024,SP,3555109,16206
2024,SP,3555208,1839
2024,SP,3555307,1672
2024,SP,3555356,5456
2024,SP,3555406,96598
2024,SP,3555505,5265
2024,SP,3555604,10627
2024,SP,3555703,1628
2024,SP,3555802,8973
2024,SP,3555901,1419
2024,SP,3556008,14038
2024,SP,3556107,14531
2024,SP,3556206,131277
2024,SP,3556305,24723
2024,SP,3556354,10805
2024,SP,3556404,41226
2024,SP,3556453,52103
2024,SP,3556503,119576
2024,SP,3556602,10294
2024,SP,3556701,79235
2024,SP,3556800,17681
2024,SP,3556909,8327
2024,SP,3556958,1826
2024,SP,3557006,132849
2024,SP,3557105,100159
2024,SP,3557154,2761
2024,SP,3557204,12411
2024,SP,3557303,11566
